"id";"view";"coord0";"coord1";"coord2";"coord3";"coord4";"coord5";"coord6";"coord7";"coord8";"coord9";"coord10";"coord11";"coord12";"coord13";"coord14";"coord15";"coord16";"coord17";"coord18";"coord19";"coord20";"coord21"
"ACC0182";"D";14.6674608918426;16.6611230642597;6.87479631764068;-5.61518168437957;-8.57050826738058;-8.68549068148956;-8.80596436059004;4.94554656132065;-4.49353111731448;-11.8155011064064;-9.89621008366873;5.04597124182578;-5.66533492715611;7.90072446821893;-2.70321989915093;-0.694054085029471;-7.34573919339672;4.88407978896799;10.4787655854159;2.01536291749317;-0.861225728365715;-2.62985138772551
"ACC0183";"D";9.96136679611284;16.1524424381002;-6.88032363681947;0.175999529310015;-8.93880029954689;-2.23319005334285;-9.0001322253311;-4.83876684958514;7.44215085759189;-15.0384029117566;-3.30752453567132;1.4558150101502;4.93207909941675;11.8147371127712;1.9638251170454;0.432609857280782;-9.21403694392253;3.31992724475998;2.80996011388505;-1.0065939154286;5.42383628112507;4.13055785341139
"ACC0186";"D";20.9360389460716;13.2043976977463;0.725340088212101;-6.78763551893232;-1.90388241843976;-9.11740544310504;-10.7445166649202;4.26504480552872;-5.26575663938653;-13.9747897315927;-3.03279175727131;-2.79555816478934;-2.02424372680389;4.47540065453819;-0.0858962773946866;-0.204802921755212;-4.76266038799175;6.10919794222534;7.23666031445582;-0.0683226163203362;3.44335473874067;0.568968044845697
"ACC0187";"D";14.6391538479242;19.2674060146112;2.85702930914973;-1.92818988718673;-6.99375437373904;-4.26341995300232;-13.4165603155095;6.60856942391409;-4.12127580359346;-15.2339932088424;-6.08368846593791;0.241809983677686;-3.0921874942533;5.97653024244848;-1.23435840186168;-0.771137223597981;-2.64753913285536;5.15804289648697;5.93206514583452;2.42637995067101;1.50621252162831;-0.701353608457065
"ACC0194";"D";-3.66853453232547;20.1814631739065;-10.5828335463157;-13.105296471212;-0.101910236079665;-14.4701440337547;4.40749935393601;-8.4695837372025;-1.06778113484858;-8.52715489086618;-11.6336005707829;2.0027684537637;-2.3760452850683;-8.78750588811539;-0.132364274169042;-4.3649517008193;5.94223149165438;2.6436490370245;-3.52915347429865;6.81646253168976;-5.35951337272088;-5.63742082920447
"ACC0195";"D";-1.61088357214739;19.0462516485658;-11.9103225144717;-13.6286517110799;3.75942168521787;-17.5271953300158;6.20342579743277;-8.5396432527129;-2.94679893129407;-8.67956498392886;-8.91561467094794;1.59198880943465;-2.39448298713759;-9.41844331094129;-1.29350658781727;-2.39496775431125;6.52216108742357;2.85877926679074;-3.6291946627817;4.71702084859209;-5.81607194521531;-4.63866079776902
"EL43222";"D";14.7315071608;18.6840544926198;17.9364945491547;-0.049014186284146;1.18774685038439;2.38650993221027;7.15175094516866;9.39398482427988;3.27225021202084;2.3800848263771;-6.28078909425174;8.42255420757997;0.529802116153039;3.09762767594629;-5.23005029189911;-0.550265819879833;2.3485418892736;-4.79817090363667;6.35278460195821;-5.05595143737873;-4.97416457938968;-0.403508926337386
"EL43223";"D";18.6007696894601;18.6948140172617;10.8416947587723;-4.3666354420928;-0.0559298548576024;-3.73000636331904;2.98900414010058;10.5518341721657;0.903902667502002;-1.93802216668333;-9.65625321139148;8.53667873237464;-2.78898492250098;1.65814425048551;-3.68245244970791;-2.08612991664835;-3.15295997172286;2.63497971307977;8.61411002045247;-4.74030886749638;-5.93496338235116;-1.20142192241095
"EL43226";"D";23.9668834534706;9.8606325219538;2.01956659775777;-1.36657806936193;0.721908999179411;4.20141545258782;-2.53122508231003;11.7387042933962;3.34814750227085;0.96769489571835;1.40739359160468;0.345693349296925;5.79164632571927;3.52314942218109;2.44243342721383;-1.7620855540631;-7.05563493282881;4.4757883854883;6.06478782565709;-2.95491794326298;3.5441933810189;0.230034535111969
"EL43227";"D";13.9462449280775;25.0507792059848;3.53546511768692;-2.47659311651302;-1.29487030951711;-2.88750962500019;0.454800478984962;8.48041020555963;2.55260869426269;-3.57135638400309;-7.3817367140189;7.68627876699477;-1.04028512473125;0.133923161919085;-2.6073824040021;-2.94457723189013;-2.02668377232516;3.70551137137;5.23377676262816;-3.29068672665903;-3.56965060951213;0.640232377025133
"EL43230";"D";19.3925399756125;15.0254889901413;16.4491127149359;-2.84606809329701;0.866878275004437;-2.26348961419649;5.04385854293123;11.6381691262887;0.786404390010751;-0.00483720188409843;-10.2251977543663;5.17687705310536;-2.15668164932134;-0.587235677695619;-3.00283617887424;-0.119705075814854;-7.88349048368469;4.28150991416858;7.48436416472434;-2.64660536932969;-2.85970988440828;-2.93775315151609
"EL43231";"D";8.44710967517497;16.1620000679036;19.6716838932445;1.69525268003193;-7.62309473736801;2.90661563649698;-0.0475939181044508;9.9924342958629;-0.575721759830487;-0.294854831383062;-9.76686715223902;10.5854905313551;-7.22672385959715;3.01570598312898;-6.02580224844444;0.247121747657055;9.12605642654554;-7.11689671749342;7.14356675377391;-3.66556750225693;-4.84116207587213;-2.21660817262751
"ACC0090";"D";-12.7120813793322;7.00483260065008;4.65176731630332;-4.71440332991293;-21.6913183076939;-8.66591113261843;-15.1439719913036;2.64284553243478;-10.0599729599615;7.69677555408269;-5.89015708800287;9.71092366384478;-3.11363926466501;0.629344852613938;9.09555117403391;4.20740643718719;-1.55378816862084;-2.62267855095911;-4.31595160259853;2.60941539016546;-1.72197035122252;-7.38271271523512
"ACC0091";"D";-12.3393700045374;9.07933350689376;1.78783497082895;-6.74310658266178;-20.5995035644825;-8.71989968385272;-15.2073746636847;0.516596489748878;-9.15364774689681;4.79811595299666;-7.07939648094785;8.74812720892963;-3.83687122277876;0.393245014661709;7.11867086618259;1.14993824757018;-4.97271649085502;-1.30129894453573;-3.56513307141948;6.82482228743807;-0.50018493705198;-8.94634300876317
"ACC0094";"D";-12.4049912419217;12.2870525136269;-1.75380788568644;1.08894642081054;-21.2257998046852;-7.32532915280666;-14.5341731173314;-5.87113262762913;-2.22553194033047;1.67173539680354;-7.40732943478797;7.68249109693285;-0.946222086029333;5.95046267141028;3.96012436544201;-3.30227652008942;-10.1038753569029;3.28841006693061;-4.35607833064318;4.32397186111725;3.17546242122852;-6.755081609497
"ACC0095";"D";-10.0517057283306;13.258276376866;0.142469132407668;-4.16007739279103;-20.6199726061735;-7.7167439755556;-14.6881306539572;-3.26036031863761;-4.42028671792982;1.00930587779339;-9.45191258211636;8.30554004312687;-3.42902378249593;4.51457260689211;4.75788773386618;-1.65894863110337;-7.78502447144701;0.332965151529798;-3.20257466324054;8.24460705927417;1.01926924633682;-9.48851307609793
"ACC0262";"D";-8.51712375610861;-17.5670722700895;2.11359422205405;6.83988252869542;23.9605395839597;-5.88659188151313;5.61995005721135;8.3463227074371;-2.98491504591457;-15.7162750128288;-11.8841097027076;13.9759035440799;5.19567659029032;2.5589327156541;6.59858071530778;-1.28316154341635;-1.1657465888599;-6.69137786641483;-10.2215564181261;2.72775821871155;10.3854675449578;-6.02917198156874
"ACC0263";"D";-12.2664406501683;-14.33896778339;4.58620966495007;8.13433034541556;27.808702745552;-10.3083710737457;-3.64018146803762;10.9718733488921;2.92206831141143;-11.5631387118258;-9.78757643583625;1.78746847198871;9.90664843589349;-0.359777731895825;-2.46130093746028;4.29387798577327;2.33617351770478;-2.76221464102411;-4.1632512729625;8.51395955811122;8.09555493295265;-1.96057549672937
