id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17
ACC0185;V;1.709692019;3.286416714;-16.86251411;-3.547979431;4.539751414;14.49786911;-3.909666769;-4.132199554;-1.091801649;-0.547738007;-1.700394776;2.711218451;0.596399167;-6.637707582;1.864487442;-0.307798543;4.363750523;-3.872897566
ACC0186;D;-11.53304494;1.565908036;-21.09659422;6.567670324;-6.997136165;17.92075246;-7.279863883;-3.247907728;-0.172429045;3.643072713;-0.980971914;-0.379057436;1.892542186;-1.572977961;-2.841960583;0.838116771;0.015789793;-2.009906446
ACC0186;V;-9.6405267;0.561652841;-6.039156901;-4.043873011;0.901953438;12.08669232;-3.37528535;-6.147507141;0.376331399;3.81178128;1.292393125;0.052759284;0.237260759;-4.733936813;-0.244645129;0.918494763;0.573075292;-2.87280462
ACC0192;D;-5.644072566;7.444756446;-14.96398967;-1.942273057;10.63877998;-2.184859514;2.735520818;3.989740067;-6.417680018;-0.569964801;-2.361275654;1.445685362;4.635354027;-1.545733852;-0.502340455;-3.072467617;1.551618133;0.695347513
ACC0192;V;-4.589610133;2.581510691;-13.53921907;1.493431882;12.36951678;0.193159391;-2.369415526;0.573870991;0.284217825;-3.440970816;1.783800144;0.610960679;6.022994681;-2.718330158;-1.151936286;-0.36004373;3.256152836;0.537879556
ACC0195;D;-9.372987852;9.443687055;-12.37803791;4.414966104;10.32544658;-3.753395802;-2.583198376;2.076830774;-3.701922927;-0.267699986;-1.730345356;1.617555286;5.237448389;0.260683847;0.030194812;-0.889821507;-0.832793632;-0.493439378
ACC0195;V;-11.51073977;4.860450939;-9.684946937;5.219081219;10.25803188;-4.810996427;-1.271468892;3.064679135;1.966534084;-1.468989313;-1.868180758;3.460307767;7.932413836;-4.309308627;-0.503812965;-0.604372582;-3.021783869;-1.727687574
ACC0207;D;16.93951188;53.23303721;2.680002411;-19.84095008;-16.25685657;3.305920984;-7.578788494;10.85436764;16.13399254;0.304175912;-0.284173439;-4.004794274;5.947647946;1.746811548;9.775816196;-2.583796978;1.937900134;-6.191967484
ACC0207;V;27.28735705;76.94446333;21.84422688;-5.813308196;-24.507148;3.612220371;8.400224418;11.45151781;24.57863295;9.16594037;-4.177319108;-16.84749691;2.435435872;3.169141089;10.14604963;-4.221451763;0.637554077;-8.114924724
ACC0208;D;19.37410831;62.86312052;11.7351478;-24.87242239;-20.92501438;2.923770822;-8.752838625;12.9970398;19.21025446;-0.813536608;1.10100348;-5.334038433;0.940992443;-6.969591382;6.95879618;0.995458396;-2.033636684;-10.99749332
ACC0208;V;31.01540412;80.87005588;24.77123922;-16.86178945;-25.59776249;9.889194595;4.355448668;12.14150461;24.6630967;4.234214448;-6.113704181;-14.37414466;0.548434175;-2.536886443;11.14074425;2.522685792;2.1088799;-11.57518005
ACC0209;D;17.4235263;43.8586777;1.251411836;-13.37526305;-16.42256848;-2.631424522;-5.231921615;10.02648763;11.26239784;2.103709208;-2.687634985;2.002025541;5.115203807;-8.00188815;1.206547803;-1.988213783;-5.124443525;-3.819658502
ACC0209;V;28.06529261;65.20527066;9.641153653;-9.200512655;-24.86095191;0.318326498;-1.291316052;11.81910451;25.84550325;7.150538747;-3.548516997;-3.593706469;6.178238338;-8.402361961;4.351661049;-6.955176883;-2.528820546;-1.797183563
ACC0213;D;12.03676013;31.37194545;-4.979593701;-6.648539622;-0.506489813;0.314160721;-9.016430087;-3.724134703;0.472962733;-0.158143804;4.957660936;0.398763848;-0.112427534;1.76409367;2.061970606;0.20916429;5.062332822;1.296822347
ACC0213;V;19.42265598;56.50807549;6.458601071;-8.156446119;-13.98091768;0.414873704;-0.654608546;1.490246911;8.955593317;8.325591144;2.219880302;-4.328294759;0.67776756;5.111851578;2.951537131;0.082731984;-0.864209488;-4.819711775
ACC0216;D;23.51600954;63.26691673;8.25563627;-21.04874337;-17.62400361;3.572401119;4.152654511;16.72967983;11.46368937;-4.353478135;-7.701086199;-8.917299082;4.073580509;-6.212289412;6.820797871;2.11479701;-5.51478228;-11.94191062
ACC0216;V;31.00512344;69.71997642;21.11433455;-16.94761579;-20.06831072;4.094745756;5.686948164;14.33199357;20.43112369;0.475215617;-8.226738023;-15.6929903;2.726466176;-7.124900131;9.003761515;1.287704452;-1.681987006;-8.891658506
ACC0242;D;35.73530908;30.41754273;-8.301302413;-9.271571361;-4.43134515;2.541496461;2.982276879;3.485550415;7.967244394;-15.27606952;-7.230469983;4.640811319;2.004884143;-0.423458853;-3.716658702;-1.93485355;2.570481172;9.001960276
ACC0242;V;42.61865885;45.84050123;-4.206663254;-4.229387858;-11.51199183;5.259882456;8.167284461;3.981741135;14.3638475;-14.29229489;-11.78793357;0.489323379;1.230627121;-0.449881644;-5.056388259;-0.546696539;0.654144745;8.335989754
ACC0243;D;38.44028676;45.58047543;-11.34535829;-2.92423315;-7.576247972;3.30533003;0.332271758;1.138731302;6.920582868;-8.227107283;-3.131131362;4.790543918;-1.613667314;0.29355706;-2.040751701;1.985731409;5.072538735;5.866970525
ACC0243;V;38.84539526;38.19746667;-6.744057566;-3.6500858;-9.13302236;3.297384613;2.607556053;-1.51473445;6.810068356;-9.898955392;-3.27308934;1.210329778;-1.190840502;-0.6519757;-4.327325767;1.507737339;3.475154176;7.842748884
ACC0244;D;33.96843761;38.81491825;-2.636481403;-0.60670556;-8.21679772;8.404242026;5.092502661;-5.457793496;9.198920733;-7.087559178;-3.641198201;-2.084074456;-1.915449163;6.034734766;-1.325890469;3.736356665;3.64946775;4.281553497
ACC0244;V;33.79926828;36.15085282;-11.32107712;-6.958851364;-13.53209019;6.67800914;-3.164228807;-2.32437572;9.688524156;-3.994556793;2.645892878;2.654184247;-0.782746294;-3.147464438;-2.577637986;1.610586764;3.487755492;3.867385624
ACC0261;D;1.052306208;-7.251034384;-13.57663813;-4.414602746;8.414400375;0.50175441;3.341301577;6.51956726;-1.969687494;-4.337578038;-5.170566087;-2.476538663;-1.255597118;2.009822304;5.450876579;-0.131015432;6.215682101;1.378975826
ACC0261;V;13.22145184;-11.91363475;9.684462134;1.882077407;10.44928682;0.621816142;-8.120863835;-5.431662151;7.36048549;-5.751450715;-2.572292712;-1.889583943;-0.761335903;-8.030587532;1.130704036;1.214672637;0.076868697;0.265671461
ACC0263;D;3.490169418;6.633745653;-17.66590994;2.632854117;8.445083643;-0.577597839;6.126291289;0.624581423;-5.425534091;-2.711221998;-4.905038166;2.409407742;-1.721350262;-0.67358625;3.979343631;-3.919751851;1.421863359;0.648577038
ACC0263;V;8.976553809;2.594532003;1.552392746;16.68544616;15.02715838;-1.203665215;2.151178581;-10.98290588;7.762956624;-4.685308434;-2.89653946;-0.586995459;-2.250662092;-3.15532614;1.299289629;-0.475762604;-1.672347659;1.748167114
ACC0264;D;19.42131005;0.053696424;-7.613465339;-6.70555143;7.240119312;5.959703383;7.587427481;-4.59411061;-3.061555692;-16.3983006;-0.690156288;-5.705416629;2.720957963;4.378618008;9.504235476;-1.407716989;6.814997442;4.718552974
ACC0264;V;31.19369423;10.71546053;13.03813755;13.27573254;5.893652192;9.897766334;6.340956642;-15.5607588;4.21483355;-13.06522912;-5.424908156;-9.266314236;1.22325724;5.756079507;-0.05876761;0.97861764;-0.870926751;4.781459688
ACC0267;D;15.35055531;0.121752434;-11.46015031;-1.221977547;6.255168718;2.628135099;8.576396151;-2.975923654;-1.010481499;-12.72685079;-0.176503465;-2.204837327;0.857707723;3.55067694;7.328585309;-0.368067194;2.198052026;1.181361202
ACC0267;V;24.86590431;8.704444256;13.96497889;3.348590297;8.943287565;4.146705408;4.668602849;-12.70083462;3.365039357;-5.761780547;-2.456392763;-5.185129413;-1.275732232;2.75449484;-0.355123199;-2.468642091;1.499426887;1.342712421
ACC0297;D;29.99037751;-12.54565634;-13.83111797;3.859998621;-5.835325287;-7.098608602;5.04307347;0.94604757;-6.326975924;-3.628586331;4.52880058;0.081728015;-3.101014843;3.159282168;4.307859341;-0.781443387;-1.767737451;-1.582572695
ACC0297;V;38.89288829;-12.36182535;-0.293597442;-2.030106348;-5.880377467;-9.082565681;-2.8000362;2.288441492;-6.193058608;-1.498132254;-0.57082847;2.951370342;-3.309937274;5.820985984;-0.188404761;-1.662123209;1.374376841;-3.341845043
ACC0298;D;39.89290969;-28.89577907;8.48446548;12.01478185;-5.726871986;-7.61485575;-2.234927592;1.356016631;-1.651313412;-8.185164886;-6.087522587;-0.717984103;1.397311626;4.691008359;-2.659483036;3.400309978;-7.370914465;-4.548171375
ACC0298;V;46.93203083;-6.905861695;19.36750175;22.30494181;-10.72532159;-4.488112909;4.941817329;-5.617076323;-5.442745346;3.985444683;-11.65111773;1.703038048;-2.918804668;4.28737121;-0.843707579;0.58023579;-3.019821179;-0.777253667
ACC0301;D;23.87796928;-29.23080927;-1.201887564;-6.62449198;-1.576045088;-5.997820745;0.503542347;6.79038618;1.128189843;-4.351931245;0.359467214;0.195509024;-3.509910601;3.779284553;0.103242559;2.49956002;-2.76893896;-2.418107917
ACC0301;V;39.16917031;-7.040994958;34.89374117;-6.435428391;-5.553670096;-1.435753106;8.040996184;-1.345151676;-11.74149616;2.600067617;-13.28935322;-6.055742937;-3.304575741;1.368302962;-8.617285339;-3.994667292;-0.329848023;-1.043192597
ACC0302;D;34.63057843;-26.44508662;7.621957682;-3.930281246;-4.355531113;-9.105355283;-2.882738546;2.872354979;-5.243671162;-3.149579723;-2.239152988;-0.353000958;-3.334151519;-0.331997724;-3.488884964;0.002085079;-1.071041919;-4.25888752
ACC0302;V;44.22326459;-19.23717595;13.91938587;-9.328380549;-8.709068577;-4.767514822;-7.834830109;1.154451925;-7.133626739;-3.850040003;-7.53872713;-1.018485589;-1.337109928;1.04134528;-5.667197462;-3.173432085;3.60419847;-1.40719832
ACC0318;D;20.81819741;-17.95360194;-5.766632485;-7.522881298;1.836071035;-2.01524702;5.800363774;0.880416497;-1.796050689;-3.871436586;5.730560663;-0.035856554;-4.950550104;1.239896531;3.796639732;-0.486041997;-2.249175839;-4.488985043
ACC0318;V;33.5843489;-7.131590155;4.742453846;-4.329995491;-8.851352492;1.412848989;-5.825999333;-10.06232702;2.427805502;6.182114268;9.37384947;-0.986045423;9.668809371;2.682801302;-3.895517234;-8.989921657;-1.828511364;4.10924333
ACC0320;D;15.78966164;-30.06569776;-6.996083332;6.760489963;1.245029256;-5.840174906;-2.232561547;1.981021127;9.113267721;-0.92996922;2.652176139;-2.064922306;0.369208983;-1.862379224;-0.007434802;-0.945104205;-2.780637152;0.72824693
ACC0320;V;36.84624636;-8.236269608;14.5468487;-12.51440223;-8.811713108;-2.735854742;-4.079317477;-2.457286433;-7.11210094;4.104233854;-3.53433666;-2.002780216;-3.592815469;-0.60071144;-3.555855556;-5.659890601;4.084540173;-1.052842512
ACC0324;D;15.65645126;-23.47583999;-3.787470561;-11.84612754;1.467475676;-3.905064892;1.181884845;5.231623366;0.901530056;-0.628447756;4.37298692;-2.591789978;-2.119892968;-0.728427034;2.593816498;-2.537577879;1.119189028;-1.364527251
ACC0324;V;30.22454801;-17.94088384;10.88129636;-23.68930253;-2.868259699;-3.426424717;-8.1134946;5.738096077;-4.804155511;2.626963657;-2.407899857;2.019144959;-1.727623315;1.534126701;-4.321535547;-5.062007075;5.679536107;-2.635116301
ACC0326;D;14.19897105;-21.16535143;-1.723362151;-22.96299616;0.780480619;-3.345282877;-6.760031859;9.840766827;1.250388878;3.739947997;8.101736653;1.232477004;-0.455114237;2.819800346;0.168458692;-1.988394687;2.483391874;-0.141748435
ACC0326;V;22.88030857;-20.04956955;6.123358024;-28.55224225;-0.806489703;-1.47772325;-14.58918196;9.174481075;1.639051485;6.096401523;5.128360845;4.575084542;-1.659398323;3.430881406;-2.910359264;-1.803064931;8.984189232;-3.744571131
ACC0331;D;21.77428491;-26.12843192;6.644612079;-0.734079225;-0.981484449;-8.85371951;3.444546443;4.005042448;3.767461218;0.985413239;2.442340068;-4.25429278;-4.780978288;2.594471274;2.356600218;4.835924975;-1.554257045;0.160013482
ACC0331;V;33.05893148;-16.92730938;27.40754253;-0.21188028;-1.777975298;-9.802961513;-4.801559487;-0.284008937;-3.180338373;7.731262391;-9.239938252;0.06060394;-2.65622835;-2.712417618;-6.006689393;-6.596263477;-1.380352988;-2.829403261
ACC0333;D;27.10056389;-30.83884253;8.907448063;-2.393548667;-1.9127362;-6.559342199;-6.567537679;3.994268039;5.237306236;0.48884066;-0.146311819;0.416076808;-1.952361694;4.020123996;-3.434432386;3.783509961;-1.69215525;-2.988664366
ACC0333;V;27.17071551;-31.44980617;11.95432586;2.745745764;-3.96211629;-3.897797987;-10.30794334;-4.675207213;12.47278207;5.907542224;6.2134568;-0.467624355;9.453156411;2.264105022;-6.992996014;-2.277543967;-5.82246367;4.517284494
ACC0370;D;28.2369244;-19.42824528;-1.97888126;-8.191164691;-4.769837865;-8.963938954;5.436032353;5.651917665;-7.174873845;-5.461290161;0.623841484;-0.741442492;-3.324343567;0.595922812;4.380802449;1.815999288;-2.12381318;0.17163304
ACC0370;V;38.91532981;-15.159811;8.677064237;2.08484505;-5.004377073;-6.614264267;-3.661956683;-2.239778292;-0.376674588;0.841807326;-2.981212599;2.028275374;-3.665278621;4.880189999;-2.991676616;0.078424235;0.261534965;-4.141197445
ACC0373;D;25.12162631;-27.47083366;-3.300321363;-7.959772193;-0.363547072;-2.327922883;4.120616509;4.835701445;-0.453543078;-9.436964713;3.353867459;-1.940271158;-1.072540144;5.594750948;0.21665885;2.021890548;-4.32529761;-3.670479033
ACC0373;V;37.69685151;-26.47626302;14.7676437;-9.451037401;-1.073240629;1.027287545;-1.926475391;3.285677365;-3.646046369;-12.67660224;-7.378245528;-3.245941706;-0.275482313;6.592480754;-3.513760823;3.087064463;-3.529774372;-5.145446381
ACC0378;D;32.89314092;-18.78078129;-5.321627928;3.918685274;-7.699151956;-5.350847626;6.967772372;-0.448421008;-6.904768401;-8.469850703;-0.89244365;-2.409485363;-4.255165025;1.563834969;3.615229671;1.372800295;-5.311832514;-2.531516648
ACC0378;V;49.50436793;-3.403312726;15.1311862;13.3298869;-15.26912997;-6.666903365;1.884028832;-2.337472795;-11.24783326;1.516338303;-10.73701868;2.880221381;-2.454376136;0.608527103;2.128281852;-0.039012532;0.188783312;-2.040276412
ACC0379;D;32.29301443;-15.38915483;-14.44184209;-1.391282448;-6.55156425;-4.492135408;2.844454937;2.176385019;-6.203086872;-4.961137978;4.328944388;0.779948515;-1.71935318;5.249924153;4.529483328;-0.959324593;0.02810848;-1.005948019
ACC0379;V;41.34467344;-12.98919699;-3.547804505;8.616293561;-16.49316077;-5.047059455;-6.634750905;-5.926555918;-2.665374301;2.52795314;5.503282355;-0.611759039;7.9066581;-1.366449625;-1.419006011;-3.75265751;-3.141263754;3.308821767
ACC0380;D;32.29276952;-27.30265659;1.093971197;-9.812000064;-3.183215013;-5.112486178;0.552266854;6.768941165;-4.543010796;-10.2480675;-1.692740712;-0.882699649;-1.603801616;2.14084746;1.878916974;3.367830501;-0.198346143;-2.146285058
ACC0380;V;49.19010969;-10.4083746;17.09556602;18.9067522;-9.843689791;-3.717627681;-10.98746852;-4.891307039;-2.290383674;3.243292139;-4.433851163;1.087616034;1.825474378;0.559041142;-3.219957545;1.932764744;-1.688788444;-3.381573606
ACC0381;D;35.74417108;-26.3000284;-3.978570268;3.88177489;-13.85888398;-0.384976501;1.120396819;-3.297705462;-0.516079364;-7.530648075;5.668242984;-8.15482932;5.991205061;0.005887204;0.438136727;1.878611008;-5.855651254;3.897007351
ACC0381;V;42.09124047;-13.63584917;8.199297241;2.620290243;-11.41679598;-6.888619949;4.059301702;-0.371102937;-9.064337351;-4.436253247;-4.377681632;-3.447134769;-3.194093817;0.809066986;1.780608163;0.99302392;-1.922231719;-2.608990467
ACC0382;D;16.07944791;-25.3564412;18.15428148;-4.202950858;8.422972796;-5.387494156;0.275944602;-0.844847328;8.238683249;2.757322733;-2.3178848;-4.039128203;-1.272484956;-0.182205349;-5.02952287;-3.559687255;-3.108251932;-0.490031551
ACC0382;V;17.22118521;-26.66221822;16.23435122;-3.950781275;10.57715711;-4.643213123;-0.839207724;0.300294699;8.643434082;2.572120215;-0.689149014;-0.433064017;-5.886700479;2.003925336;-4.283125085;-0.292515545;-1.324743811;-3.710801781
ACC0383;D;22.66943961;-36.96675559;16.41247206;-12.88328915;-0.770956006;-4.319200137;2.327071544;8.832285061;4.748666939;-3.458080867;0.268202997;-5.812605007;-4.881709858;1.298498336;-2.5279835;4.572711854;-1.811198647;-2.933892932
ACC0383;V;44.28194545;-12.03690915;40.09052843;-9.600678585;-4.93185995;1.569037957;-4.410724912;2.356255662;-7.485585878;5.055461662;-21.26082954;1.537141507;-8.400932788;1.33078726;-8.097629151;-4.24520234;5.307054687;-2.196348384
ACC0384;D;22.50908573;-26.7198436;-6.455013008;-9.031828695;-3.380522961;-0.800137273;0.397701034;5.211289912;1.911183395;-1.161590362;5.427972191;-0.918624403;-2.354213455;4.30770235;0.124371112;2.669458821;1.000687466;-1.78449718
ACC0384;V;33.14384044;-30.07855181;14.57795916;-19.09002076;-2.64786225;2.814683094;-8.812269607;3.980443187;2.312577183;2.334645114;-5.460311879;2.383062288;1.197502637;4.319374573;-6.938727584;-2.412377375;5.336641456;-1.83403327
ACC0385;D;16.14935436;-30.52993715;2.286310276;-3.115650256;-2.042174495;-0.107907337;-3.061218169;-2.645989763;11.4900752;1.815142379;11.43080849;-0.983678053;17.56110073;0.358731781;-1.547248565;-6.417618242;-12.04478708;8.626873153
ACC0385;V;41.38346745;-16.58652837;28.80302102;-4.55076812;-1.99940502;0.701724086;-7.619682287;-0.638941758;-1.324704313;2.317236896;-12.78831928;3.252975842;-1.859788515;2.431292348;-8.928717803;-4.058192042;2.514600386;-1.506173616
ACC0387;D;32.12090368;-19.06928083;-5.567328414;-6.832414307;-14.10229303;-1.573751017;-1.753688275;-0.222331371;-5.496417202;-2.33873205;12.05057791;-7.175717977;3.484561727;-5.62124424;4.870705263;2.31482474;-1.010137547;3.187049935
ACC0387;V;41.19667893;-9.344987228;9.404039323;5.768614528;-10.38954012;-8.075572173;-3.954897302;-3.616588687;-7.102794684;1.374799106;-0.062254767;-3.195191607;0.830832025;-4.412914802;1.068873743;-0.963929275;-1.108155454;-0.839961383
ACC0388;D;31.50883779;-33.55437205;1.462954886;4.135073336;-8.78964706;-1.182471125;-5.173864577;-1.391990602;4.355860686;-6.80131871;8.656262633;-8.816493628;6.904456872;-0.707369409;-1.796374022;4.990889181;-6.507079716;1.215226983
ACC0388;V;46.76245282;-25.83284959;19.17873395;0.282222439;-9.686677366;-2.073247881;-7.03351326;2.160377316;-6.615846358;-7.242841946;-7.822233506;-3.109181863;0.520041471;-0.084142012;-3.375378443;6.498206725;-2.331973469;-2.089491089
ACC0389;D;30.94426944;-27.34412652;4.790382798;-3.228842738;-1.842397495;-4.823826732;2.03025359;3.421420188;-1.976318012;-5.571762319;-1.506961951;-2.897967549;-3.584125068;3.90198525;0.896751195;3.108831828;-1.213706039;-3.411017338
ACC0389;V;44.81310177;-23.24397737;19.4884515;6.565716435;-10.55780386;-3.486019832;-12.17962215;-1.874397876;-5.836384376;-0.625590094;-7.71012023;1.450690725;4.108527474;-1.703592113;-3.148794766;3.010496679;-2.929550164;-2.235096677
ACC0390;D;31.69713685;-15.77385104;-4.638771238;-9.22568252;-13.52819507;-1.990290806;-1.269927861;-0.32229013;-3.679887721;-0.40948265;13.79602148;-6.446009551;2.058135489;-4.083341873;4.51348797;1.669241535;0.201076745;3.198064984
ACC0390;V;43.08332291;0.814127348;11.47736349;0.031924718;-16.19769128;-9.090833245;-5.815856947;-2.945823597;-6.385229973;11.5808822;5.305661244;-0.461454246;-1.376354675;-2.731777215;-0.592015777;-2.360032855;5.111105778;-1.540226082
ACC0391;D;16.32082992;-26.88079096;-4.866874057;-9.11740395;-4.35963195;-5.180764219;-4.445599305;4.725574768;6.495965188;3.280884971;13.1656449;-1.151708315;2.521493696;-4.575498705;0.967157403;1.184435346;-0.525944625;-0.044553473
ACC0391;V;38.13083599;-27.14918966;25.01647882;-3.839354168;-3.38222456;-4.508126324;-16.87311962;1.575577037;-1.159677692;-0.81834302;-10.4624275;3.990103101;1.836074856;-2.599939284;-8.336129832;-1.345298219;-2.693314092;-1.67089051
ACC0393;D;37.13493877;-9.844692257;1.642744653;2.298404079;-11.95127246;-4.060463135;-9.775484422;-6.597107553;1.186833238;7.941343283;9.162254767;-1.330317842;0.085923502;-2.181683579;0.741362229;-1.262033412;2.424722786;0.087422766
ACC0393;V;45.43262316;1.386577722;14.23425813;14.61498878;-13.82136264;-4.964664416;-8.251728427;-9.616065999;2.172452249;16.51672746;3.039921009;1.401740939;2.24871065;0.066740506;-4.065080404;-4.629909714;5.284435909;4.586628159
ACC0394;D;27.2001964;-31.701665;7.834760432;-9.932592827;-7.858056873;-3.89428935;-1.346793865;2.963305134;2.676234708;-4.993994425;8.734777689;-8.557425268;1.510643774;-5.505143198;0.603563527;4.10788072;-4.155321858;1.346178228
ACC0394;V;44.22668088;-13.69387141;29.0844572;-3.267553844;-14.07929036;-9.210147782;-4.882040756;2.596639573;-10.17102834;5.4953825;-7.438691409;-2.708452523;-3.43484424;-4.737647501;-2.263495653;-0.519993234;0.632225644;-0.842891345
ACC0395;D;14.14133635;-27.38063557;-5.917833885;-14.02672306;-7.590691047;-3.964747805;0.81380983;6.525356109;-0.241114729;1.415216709;11.93297807;-4.302000501;-0.816824281;-7.505500124;3.207496967;0.303964387;-0.371457939;1.770063868
ACC0395;V;27.69444352;-22.50888802;13.70318165;-15.33919144;-4.753995165;-6.18026758;-2.224594736;2.967545667;-3.033278486;0.751364358;4.429589255;-5.965321942;-3.280404514;-4.203902921;0.320304377;0.122670572;0.363219503;-0.02905289
ACC0396;D;28.3632039;-26.09321738;9.015963875;-16.45796159;-7.810857409;-4.49460873;-7.525902648;2.931976465;-0.23593089;-0.112993531;9.964265265;-5.688271115;0.677005455;-4.266335873;0.449061333;0.776107326;0.335134157;0.876432863
ACC0396;V;33.39758883;-27.83262961;24.99669398;-7.906982304;-4.540396303;-7.182510509;-9.017290863;1.048917858;-2.356157163;-0.78086892;-4.433867133;-1.662450783;1.59096222;-4.796591523;-8.780904491;-2.763776467;-5.224887721;-1.853724847
ACC0397;D;28.59374395;-25.02448356;11.70599304;-16.28783089;-5.604318355;-7.397257648;-12.62092216;5.513718501;-0.49573482;0.053954365;4.726633098;-2.023010878;-1.015985477;-6.140431032;-0.706077839;0.724757106;1.91933184;-1.061619447
ACC0397;V;36.77732431;-17.26363554;19.52381454;-22.6210172;-7.992302522;1.749413831;-11.509412;-0.006011143;-4.93514905;0.650955437;-5.727049455;1.758765102;2.918923251;-1.196505348;-7.480603994;-5.013061465;4.517556939;-0.5365088
ACC0402;D;31.01150278;-13.41322759;-14.58590457;13.23922004;-12.70166555;-5.99822428;4.633651347;-4.399927942;-3.112408114;-1.05623265;8.983907676;-5.055905891;2.526287641;-2.311123824;4.384823768;1.083691497;-6.058802349;2.218175108
ACC0402;V;40.2433167;-7.650399609;3.231538067;24.05087596;-13.05838294;-7.685090749;-1.769393544;-9.075888903;0.321256384;7.367488203;2.50333985;0.382824597;4.459841343;-3.28820737;0.768489848;0.686095514;-4.46689407;0.063863495
ACC0403;D;39.45029987;-12.98605449;-15.18795376;-0.522121293;-19.02110041;-2.769201841;0.677863101;-1.114726394;-8.200909739;-3.870536158;9.832810089;-4.347433982;5.773622204;-4.069408948;6.035584393;0.377487967;-0.330562659;4.837902178
ACC0403;V;43.87015702;-8.024684634;0.014477331;14.0423943;-15.67629803;-0.789782015;0.069108959;-9.9333781;-4.29042487;-3.852623838;2.006090092;-6.030738973;6.015632873;-1.068424985;1.876045707;0.239010867;-3.136882469;4.324518737
ACC0404;D;22.17647502;-21.45403789;-8.39943854;-3.535524276;0.907765373;-4.906838011;5.545770662;2.980893522;-2.147822568;-4.320432945;4.205383596;-0.997051522;-2.696441475;3.743926602;1.542470495;-0.493262923;-2.148558622;-3.046870297
ACC0404;V;42.44678888;-6.508348676;16.79150167;5.925413736;-7.917590013;-8.139880199;-2.201357754;-3.086464073;-6.773207759;5.950696309;-8.267614088;2.318461597;-4.058355313;0.643154221;-2.298625359;-3.294831624;1.531101138;-2.217602216
ACC0407;D;28.35749094;-20.45282604;-9.794376954;-7.097114768;-3.026063627;-5.592044776;2.55114592;6.213196986;-3.692418;-6.692431953;4.008108892;1.41280747;0.518345444;1.965334924;4.12997131;0.768597405;0.36940923;-1.042553373
ACC0407;V;33.36171334;-14.05394095;-5.896576916;1.703031739;-5.977930482;-7.541372462;-0.050030187;-1.097549921;-2.70350795;1.170163651;4.289469222;1.35887891;-3.075442798;2.642507524;-0.831628767;-1.71191177;0.169575838;-1.798762828
ACC0408;D;36.21306381;-6.8430872;-15.75847435;1.331100444;-16.22252426;-7.349570216;3.216048252;-0.882691355;-9.860135384;-2.384889514;11.01351395;-2.934274066;1.245588554;-2.744107121;4.535354852;0.519935278;-2.339781907;2.76741189
ACC0408;V;47.05912558;-1.662016844;3.858362025;-1.760269157;-20.324507;-4.092829341;-2.912583896;-5.82951666;-9.335709799;2.018262791;3.646346648;-2.185258959;8.56657006;-0.023705132;-4.203213874;-5.128482654;1.510497016;6.340255461
ACC0411;D;37.90884484;-20.93759926;-6.898130517;1.272507042;-12.79043085;0.885537343;-5.088140994;-4.052050893;1.516315421;-4.056765682;8.663516438;-4.022290205;8.840761805;1.976486172;-0.816339387;-0.238748712;-2.71659966;2.130302352
ACC0411;V;45.51806024;-0.199445457;6.019866835;0.716329678;-16.0678741;-7.313924603;-5.453287461;-3.315861853;-8.086469625;0.441093137;5.110215624;-1.791551905;0.99015077;-4.606533006;0.518768032;1.456381292;2.695993769;0.026436908
ACC0416;D;21.31991239;-27.77266199;-13.19460528;-2.41469857;-11.26493386;-0.414742435;0.99532691;2.323445071;2.66957557;2.125141985;10.59580499;-5.220133484;5.962593774;-0.99458533;-1.892457858;-3.057600441;-4.028364831;5.919190441
ACC0416;V;30.14780716;-21.10724666;8.11638404;-4.515541207;-6.942840859;-8.188270513;-0.273698264;-0.167495681;-1.260345913;0.345387877;8.163298284;-6.372040202;1.279550843;-0.770035047;-1.190717619;-0.15314882;-3.901355069;-0.844233041
ACC0419;D;18.70440046;-20.79736827;5.31831446;-9.317513792;-0.278407151;-5.191675475;-2.876939616;-0.890774133;3.748663234;5.502291345;7.518648626;-1.578963864;2.336499445;-3.701497572;-0.998619136;-5.584708108;-2.928716806;0.517679603
ACC0419;V;30.7648604;-28.26804053;31.25389743;7.899181382;3.729019519;-5.686780462;-10.60350635;-2.435016896;1.13433805;-1.745265496;-8.718284205;-0.600959109;0.568398273;-7.999218151;-8.593023308;-1.634009031;-8.792102287;-1.613727395
AP0087D;;13.17285879;23.25629218;-13.44044337;-7.242174872;4.670172202;2.80707973;-1.27562441;-0.135488829;-8.120831043;-5.084222753;2.626764587;3.561073695;-5.338317993;-6.898411547;-0.999884198;3.069637624;2.549760744;1.20519291
AP0087V;;13.27415502;16.27579836;-13.39706198;-7.215815149;7.819306392;3.981282331;-6.737296045;-0.234148758;-4.861827899;-3.574697719;3.426055467;7.282705117;-3.903791685;-5.950068185;-3.300980616;4.502813108;2.127412947;0.915308719
AP0086D;;5.703494243;22.97186469;-5.249170868;-18.98342683;8.827059931;3.618836956;-2.15213756;2.703799066;-10.66792815;-4.937815487;3.231715694;5.782169283;-6.568817866;-6.630291528;-1.108272048;5.466753875;2.116019421;0.210017967
