id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17;coord18
ACC0096;D;-5.654735101;-6.021459848;-4.110045558;12.60198633;0.913712011;-10.2540728;-12.10505998;4.693355485;-4.401259392;5.25961424;0.678653888;0.13405173;2.875876156;3.383479989;-2.76108715;-1.341985489;-0.688043836;-1.018292878;2.090858063
ACC0096;V;-4.57313375;-1.821431181;-2.518998534;8.902595951;-3.164305093;-12.61226633;-9.673039569;7.786110075;-3.697795102;6.535085455;-1.717124606;1.231911907;-0.658210351;0.105297408;-2.486086759;-0.203560926;-1.055549505;-2.653846287;-0.687229186
ACC0098;D;13.45362728;-4.806545218;-6.577330042;10.02088581;-8.200040925;-21.00633833;-8.112147176;8.289783441;-4.27755697;8.070724366;-4.555481675;8.577605733;3.667080056;-5.970408865;-3.379955049;-1.651649114;-4.883846435;-3.926281337;3.536414651
ACC0098;V;18.92108014;-7.417554913;-8.487488903;13.48219123;-8.087595404;-21.09315375;-6.21375635;8.48091492;-3.329552143;7.717568605;-3.794037082;10.13215206;4.146768453;-8.368336029;-2.969709122;-1.074030475;-6.114027581;-3.130919643;4.406769732
ACC0101;D;-17.12744329;-2.260505438;3.32604949;9.300138813;5.425538822;-3.649787229;-5.487933177;3.585170669;-5.395063382;0.030891781;0.663284742;-4.274836999;3.675243783;2.072077216;1.895452785;-0.628384708;0.891883618;-0.939019605;0.0140755
ACC0101;V;-12.53996612;-0.296362765;1.522121103;5.24370835;-1.110085423;-7.164912361;-5.507397889;6.449560712;-5.181749059;3.422807307;-2.545971966;-1.840533492;0.268025455;-0.230556377;-0.416855403;0.738040796;0.092873317;-1.737108896;-1.181069333
ACC0102;D;-19.43899505;-3.006650561;6.473158784;6.302200338;4.486248732;-2.977646669;-1.630007532;2.540403488;-2.802159373;-0.034840987;1.557818881;0.219398945;3.259169588;-0.66885195;1.808332876;0.772025217;0.267299336;-2.367556653;-1.316572283
ACC0102;V;-13.53956777;5.381335751;1.95113744;4.201864727;-2.468147823;-6.704285539;-4.148629825;4.381855906;-1.539062463;2.559708752;-1.96641719;4.761593885;0.563006311;-2.189047979;-1.242141117;2.363134304;-0.391732369;-2.882249119;-2.655096165
ACC0112;D;-9.877475077;-8.656966412;0.96228393;9.479895394;1.231071465;-5.049175105;-7.192343443;6.561245853;-2.756733719;2.693393539;1.67330623;-3.638987855;0.904837977;2.922145157;-0.084763083;0.684164476;1.378254418;-0.962205705;1.113513252
ACC0112;V;-1.562112118;-6.931662481;3.889948368;3.261497724;-9.161601663;-8.716134323;-8.225596117;7.883204199;-2.052159624;6.208119037;-2.409901022;0.629001739;-0.655585213;-0.916553104;0.038059837;1.28930083;0.310362749;-1.874916942;0.17237833
ACC0115;D;-8.792060558;-9.907568894;5.711374601;4.541289498;-1.571541986;-5.888813249;-5.744578366;5.391409472;-1.454632569;4.69089178;2.144043189;-1.772680292;-1.503461733;1.994092429;0.537107936;1.392579448;0.644513213;-2.55966222;0.659981765
ACC0115;V;-1.890817114;-12.52863765;3.882379032;5.515647367;-5.820859547;-10.67655869;-5.007382346;5.790968421;-1.643050671;7.949046484;0.588608345;1.468889456;1.392892496;-2.431496386;-1.00368447;-0.702301174;0.589947322;-3.048038301;0.635294538
ACC0117;D;-6.192787673;-0.77072747;6.779826621;6.619925905;-7.378142836;-13.19155681;-8.596272646;6.046455996;-1.785200627;5.97845451;-1.097991362;7.848620383;2.954783386;-2.652488174;1.529628647;1.537238454;-0.739355379;-4.179637253;-1.338582129
ACC0117;V;7.380457791;8.934191514;0.046868856;10.41359582;-11.08266479;-24.51474248;-12.08688558;7.802746017;-3.241967374;8.606269547;-4.504818924;16.23182299;4.778150881;-7.490990144;-0.171900296;-1.758046493;-5.81094318;-4.183726046;-0.377125891
