id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17;coord18;coord19;coord20;coord21;coord22;coord23
ACC0218;D;22.29008939;-0.741516494;18.63403694;2.457193834;15.1256346;-14.82593607;4.577164042;-6.987156838;4.648442158;-2.010790326;-5.213626333;2.706694011;3.363466446;-6.169007326;-2.346209688;1.741716178;2.678602384;-4.340349626;-2.716117666;-1.730788792;-6.313452806;-3.207698407;-4.385605032;0.69355335
ACC0218;V;20.39178784;2.039311204;15.60027523;4.575062105;15.7276167;-18.08366643;3.74647377;-3.401934568;4.728101154;-0.455249139;-8.48257141;1.668615829;4.027483923;-7.795294918;3.15743614;5.316059405;-0.685001418;-7.3934352;-0.392506312;1.510835975;-9.4960107;-3.037834656;-6.531502859;0.508641837
ACC0219;D;22.21580246;-0.278649998;19.51217393;1.398241502;15.63156005;-13.32381719;4.042909303;-7.817335289;4.168966039;-2.039629078;-3.500642924;1.998337782;2.900424782;-6.389698466;-3.086576279;1.132849983;2.978984668;-4.506688056;-2.840937908;-2.523266174;-5.485148616;-3.95522168;-3.448406951;0.520559363
ACC0219;V;21.10493905;2.120514017;16.69785595;2.449534163;16.13948486;-17.18245357;3.999103519;-3.940932485;4.300846483;-0.918969989;-8.301568079;1.194160947;2.472706177;-6.679840228;3.725912212;3.850701978;1.719194775;-6.827206582;-0.462262292;0.229705917;-9.450091467;-2.634091979;-5.920563172;1.136528988
ACC0220;D;-18.80456535;-8.251336292;14.90277546;-8.358724574;-11.16233823;2.868664731;-17.22281133;8.850362266;8.856990446;7.130017558;-16.85162855;5.810187815;-1.876124562;-5.285660752;-0.142568868;0.181626824;-5.212074899;4.435820143;-1.383057251;-2.717933622;-1.630236251;-0.192481662;6.900312142;-3.131873358
ACC0220;V;-21.42610845;-16.12484601;2.21324785;-9.844645629;0.032998503;-3.523545014;-19.5042449;-6.247787222;11.05889187;3.787708544;-11.95835892;1.244097436;-3.067932509;-2.564046142;-0.065557416;0.24122213;-4.416059121;4.740554706;0.761932474;-3.922602037;0.829851593;1.889052465;4.372311331;0.701222171
ACC0221;D;-17.79153916;-5.568382751;10.20435563;-9.643268626;-7.832628374;7.080240776;-16.27053557;6.177556454;10.79430914;6.767231952;-20.23987903;5.575692239;-0.911015027;-4.904166924;0.4702291;2.263553207;-4.229398063;4.527253263;-2.14820223;-2.115562509;-0.876784805;0.700017329;5.078768223;-4.509880254
ACC0221;V;-20.96715122;-15.30404846;-2.242339545;-10.58943427;3.037104684;-3.206837022;-19.41732186;-10.19941266;11.63668459;1.504494434;-11.87486739;-0.688505888;-1.809710283;-0.637397582;0.119399217;0.98996747;-3.181321162;3.455693963;2.208691172;-2.683276599;1.341608402;1.926673795;2.859409123;0.79904568
ACC0222;D;-18.76650387;-12.38108139;13.5158117;-5.082687734;-6.790112107;2.417460458;-18.07650828;9.333446871;0.510607903;6.352864342;-15.0681272;5.245842757;-3.315588375;-5.94335338;-1.142379828;0.375328627;-6.132077764;4.979414256;-2.925149005;0.476050716;-3.950913677;1.523690049;7.692303651;-1.947955478
ACC0222;V;-22.96041523;-20.70569595;1.867670118;-7.930798746;0.537104069;-12.90027295;-18.23615471;-5.37216849;5.216436672;0.742874052;-4.8194251;-2.368537248;-4.343326554;-3.344444812;1.431252394;-1.887011968;-5.225157275;5.800306501;0.927983792;-4.681163505;-0.225532922;0.844260128;3.764146009;4.563962806
ACC0223;D;-8.343141539;5.085838913;17.07430995;-3.804249917;-9.144534329;19.98280528;-15.1016708;5.732994752;4.694812388;8.92827176;-11.34695176;9.161284099;-2.228572222;0.383447943;3.300959002;-0.006485703;-1.987239164;-1.910775879;-1.712654658;-4.759164547;-1.099602185;1.983906266;-4.03897548;-3.322142158
ACC0223;V;-8.458326952;9.407158628;9.906761974;-3.138036216;-10.38565771;19.34739705;-11.95091045;-0.159239082;14.58134317;7.486273799;-9.594137575;7.261781137;-4.017506134;-0.269988442;2.804760155;-0.524683953;-1.347021548;-2.783341362;1.057877375;-7.899157112;1.049032133;1.976072941;-5.580075117;-1.835485685
ACC0224;D;-17.42568593;-6.882399192;11.87311624;-7.320665244;-9.388783922;5.171500769;-18.03187522;6.946238143;9.877435666;6.523275857;-19.73443251;6.602555625;-3.363957884;-5.836981854;0.902917153;0.561156814;-5.342612147;5.059089537;-1.916935745;-3.792842285;-2.127360164;0.536607977;6.640799093;-4.001409457
ACC0224;V;-21.49838455;-18.15019831;-5.703528883;-9.910327312;7.287747542;-6.90796334;-18.59871121;-10.31387142;6.4451914;-1.041556985;-9.445582521;0.258928926;0.204752808;-2.501239997;0.925530916;0.711076885;-4.488576809;5.091095611;2.188954341;-4.348080922;1.215375455;3.703106668;2.715717058;3.050423237
ACC0225;D;-18.6108523;-8.78883799;10.1621305;-7.386391361;-7.745329335;4.206808232;-19.53937855;4.48591594;9.782316604;5.926143962;-19.26072682;5.706715647;-3.311163862;-5.391226318;0.359172039;0.515079512;-4.829371218;4.257161685;-1.528068111;-3.226528783;-2.403548701;0.943732341;6.988178646;-3.292691355
ACC0225;V;-17.00446002;-17.6828365;-6.939294217;-7.502190728;7.175664705;-4.873338368;-16.90155616;-17.62709849;11.11450248;0.826310452;-6.846349201;-4.399640691;-4.774636641;4.878484011;-0.287744601;0.548077233;-0.671048132;1.697872995;5.47953234;-2.142210347;1.371840851;1.146010975;1.18164605;2.111936075
ACC0226;D;-13.09751806;7.46940377;7.347990651;-16.93319973;-5.681954111;2.906646104;1.672375756;2.83590001;10.93973178;-0.859592295;-10.28026487;-5.291622965;2.412392541;1.151809818;2.647544182;6.890771803;0.573652581;8.025857578;-5.214833949;8.096607496;10.77370458;-0.356024704;-3.178639194;-7.0142197
ACC0226;V;-8.657654901;13.89390135;-5.669219528;-14.61236282;4.504701322;7.42434303;-6.546150317;-4.980451866;10.95553395;-3.001071732;-8.918509498;-3.160567642;3.815742362;-0.00472254;5.388937386;4.5632641;2.09277356;4.657908332;-5.718123662;2.396908952;7.932998235;-6.816783375;-7.144694657;-7.781358887
ACC0227;D;-9.558965447;12.65249859;5.613923924;-16.7354746;-4.209701084;3.92901627;2.296616689;0.843380484;9.768001217;-1.134070616;-9.451348416;-8.455582832;1.456105521;0.859980245;5.68266737;6.338567334;1.058228185;6.949109454;-5.857137368;7.189131474;11.3950531;0.201730561;-4.768053348;-6.669849736
ACC0227;V;-4.814670916;17.9832911;-1.315771111;-15.02101278;4.546945466;7.371848213;0.512811637;-2.503389672;9.159119565;-2.013621249;-7.988585684;-7.098435223;1.89946825;0.25332712;7.583589836;5.696273116;1.565215186;4.480720011;-4.827188113;0.833353055;8.950035201;-5.127521582;-5.879506289;-4.27874115
ACC0228;D;-10.6650046;11.51175505;6.654418883;-15.87646993;-5.268695312;6.021961765;-1.586489073;0.304717105;12.53610009;-0.128114692;-9.182173717;-7.282503184;0.241628361;1.07653465;5.638134917;6.128808279;0.316357658;5.335626717;-4.9817131;7.233253172;11.3153232;-0.986914876;-4.453567614;-7.551493385
ACC0228;V;-5.893485565;13.80963945;2.11742758;-14.15270895;3.312078527;10.65897114;-6.118215626;-2.431438444;11.07482752;0.020589557;-6.642494688;-6.290127713;-0.095441383;1.756376507;8.495848739;5.817344493;-0.352288427;3.560515866;-5.407279452;2.879370301;10.11866371;-4.347228684;-5.611437761;-7.814087864
ACC0229;D;-8.917648351;12.4077038;-0.670208015;-15.88917875;2.242566348;8.03571031;-5.381700615;-1.747033896;10.44441492;-1.834818981;-10.50407563;-4.661232423;1.607906439;0.456532907;7.319421943;6.889097683;0.637076737;5.987100673;-6.097427824;3.577078314;10.13742711;-4.631864558;-6.610614456;-8.090488897
ACC0229;V;-3.41960226;14.68067306;-4.27404656;-13.62821957;12.01484059;10.65209346;-7.531081935;-3.447307912;8.185644051;-2.773575965;-5.812317378;-4.309853757;2.543455213;1.152532448;8.809709152;5.077119134;2.263739994;2.187394387;-4.190629217;-1.204843401;7.760020009;-7.504237552;-6.983862175;-5.894395551
ACC0230;D;-12.78261406;-3.674960182;22.64204783;-4.921683821;-16.90581177;10.21480981;-10.2064288;9.233618435;4.41759013;10.66197891;-13.95768187;4.713272162;1.437821771;0.680513065;-0.777456399;-2.927106308;0.862903591;-2.83762518;3.125917418;-3.237403898;-1.835208646;0.317556698;0.288645932;-3.396811352
ACC0230;V;-12.41447199;-2.083889954;18.93548452;-1.634866809;-16.61155194;14.29003802;-10.65347514;5.008659337;8.513147028;10.23735109;-14.7032382;4.480082879;-2.063243948;-0.256294911;-1.468152556;-1.013726681;2.355296739;-3.985556911;3.403223885;-5.277086763;-2.111397351;3.989413389;-1.976457289;-3.963774296
ACC0231;D;-13.70198198;-3.827570305;22.68171394;-4.840024299;-16.75840729;10.03648464;-10.86931545;6.586754381;5.44451375;10.3620976;-13.01681893;3.730501511;0.032595553;1.275639651;-1.048799724;-2.30901891;0.905712525;-3.090422637;2.534886185;-3.268757794;-1.619064726;1.132160579;0.305942134;-2.631209816
ACC0231;V;-4.044956612;0.345349143;13.32065054;1.772420882;-5.653255546;20.92461959;-10.70293007;-7.373425062;9.375965178;13.36011718;-8.18585092;-1.098297847;-5.497724384;3.673429991;1.230798102;-2.872166653;3.865095198;-4.178409727;0.024733418;-6.484950589;-2.23010368;5.36541691;-1.803881591;-3.611337235
ACC0232;D;8.251038992;16.65397465;3.786029756;-6.048338964;12.06518135;-3.159004896;-1.02492532;18.62369684;2.231224911;-9.130095036;-7.664585358;-8.063265029;-12.52942765;-0.470655735;19.0106313;2.746202465;5.737291979;4.195108777;8.004443565;0.062644188;-2.002590245;-1.149703839;6.872751485;2.997284844
ACC0232;V;13.23400477;12.4847494;1.581535829;-2.646873946;13.56934387;-8.686585075;-2.20075007;20.30128621;3.250692445;-6.021821444;-11.52209964;-9.176800242;-8.26818436;-0.733839543;15.80005163;2.550788646;5.348560646;0.611602488;7.35420049;1.54747521;-4.740426176;-2.333984606;2.052251907;3.170238061
ACC0233;D;8.888414642;15.52855921;7.140933372;-8.214376478;12.99445534;-2.413581591;0.160899187;17.70328216;2.652811891;-11.5801538;-5.591951563;-6.9602281;-13.44536917;1.088978886;16.20886905;0.504811382;3.610371898;5.456976236;7.140338482;0.371603711;-0.877211684;2.133026482;8.333682136;2.060725668
ACC0233;V;14.60109106;11.72769539;6.673579385;-7.579053244;15.53784007;-4.938120572;-1.774548545;18.83626962;4.331547827;-9.609565167;-8.094698033;-8.836283577;-11.46840201;-0.277988462;12.88264546;1.232317771;4.443207562;1.187780376;5.774701454;1.304508428;-3.866823657;0.797607274;3.893474732;1.982969998
ACC0234;D;8.84755017;16.87985679;5.343036957;-6.337331573;11.63572532;-6.062551648;-0.217669672;17.2379652;1.660848739;-8.678385636;-8.223529223;-8.734854969;-11.67374055;-1.073205147;20.15648381;2.62212512;4.633528951;2.410536128;7.793124719;1.137611236;-3.632431329;0.819194935;6.26019812;3.044134777
ACC0234;V;11.92007875;14.71987498;4.462170121;-4.388912792;13.0204157;-9.719221928;-1.517769567;17.97495161;3.19997942;-5.983207198;-10.91640107;-8.376450937;-10.078402;-1.945953603;18.70184297;3.326742859;4.579412248;-0.654396055;7.365113411;2.81881941;-6.459986344;-0.522788176;3.054268967;3.085554839
ACC0235;D;10.92138328;15.20188664;3.450744663;-4.759876747;12.59876855;-8.025156096;-1.108176174;18.82552175;1.923431732;-6.899267027;-10.89369261;-8.971772164;-10.22191424;-0.795057504;18.82805976;2.742036574;5.891285625;1.168692655;7.565702885;1.832782252;-5.168160353;-0.62058201;4.260522834;3.723828393
ACC0235;V;13.96656113;11.21761749;2.93079998;-4.926205404;14.32582079;-8.5662165;-2.714967187;20.88343988;4.410860532;-6.586033202;-10.81984223;-7.636204093;-9.638285523;0.368101529;14.77356495;1.006164688;5.984560701;1.197846416;6.872546612;2.635263611;-5.899151755;-0.880450115;2.347283655;2.649806635
ACC0236;D;6.669646669;16.43456075;18.63039028;-12.28095498;12.83229449;9.536615928;2.022397374;1.675714828;-3.607260743;-5.015998836;5.443501577;-10.27120668;-2.456647115;6.400592453;10.69117783;1.282200964;3.470708248;0.088650417;-3.979208552;-3.213032618;3.144457144;7.402451504;3.7948151;3.423312671
ACC0236;V;9.522617016;16.63240571;16.44175944;-10.93187449;15.11503989;10.35929242;1.707498582;-1.136708763;-2.141867103;-3.215707761;5.336167846;-10.65859471;-3.409827035;4.302711928;9.759360357;0.563298708;2.79867074;-2.069552812;-4.128313353;-5.552994692;2.65993623;5.082021418;4.241443108;3.17957728
ACC0237;D;6.624496458;15.80532766;19.45809326;-10.82766024;11.93322752;9.264234281;2.455632735;0.938454585;-3.401198345;-4.591229302;4.991192414;-11.51527226;-3.216316202;5.685892555;11.04089434;1.200841667;3.369779616;-0.87521003;-4.299424534;-3.588184795;3.067866936;8.007142876;3.783383439;3.630137301
ACC0237;V;8.829513299;16.9112625;17.21939274;-8.959653481;12.96045978;9.866397325;2.162984599;-2.065560531;-1.556840674;-3.315861168;6.372445269;-11.42382295;-4.084212184;2.588397954;10.66757649;0.624394092;2.513085555;-2.822991463;-3.105711607;-6.458833974;2.955130469;6.57623158;4.627032029;3.710271645
ACC0238;D;3.725820268;13.83731036;21.51019817;-10.4843921;10.61140403;13.15273926;0.204098958;1.879406912;-7.606383002;-2.815459781;5.037051768;-9.304305529;1.076928552;9.491759624;7.590245024;0.551148137;3.275085241;-1.183577717;-6.283962608;-1.130189783;2.679933256;6.769763927;2.465212645;2.62410883
ACC0238;V;5.801560714;17.98409765;16.70143538;-9.83812601;12.40620014;12.96867146;0.717079262;-0.5082825;-0.963793594;-3.873569517;6.937896704;-10.07633665;-2.050712714;5.427494846;9.924325619;1.067865765;0.680485238;-0.831034218;-3.071754703;-3.916630811;4.077769296;6.209281666;3.660860164;3.394648278
ACC0239;D;23.79366639;-3.885602842;15.16039282;3.647507475;12.74163621;-16.0137591;4.408919447;-7.545364518;6.415914938;2.448620339;-5.62598736;5.467550214;6.829284671;-5.155671411;-0.439831312;2.681298306;4.239283446;-1.321481496;-2.056789426;-1.54760454;-6.454318989;-2.7035504;-4.364680487;1.162828554
ACC0239;V;23.14029904;-3.93797541;14.20092738;4.830338958;12.33861545;-16.62150017;3.947092048;-8.187461016;6.83093228;4.124259757;-5.048848575;6.173876794;7.727967875;-5.783346579;0.55000894;4.212319337;3.411410518;-1.877416043;-1.792611391;-0.859693009;-6.995449383;-3.884956394;-4.33711178;0.492914907
ACC0240;D;23.21137773;-3.540153234;15.36722013;4.023302223;12.83821678;-16.19566454;4.29476148;-7.86803565;6.442900473;2.575602888;-5.24264163;5.229114634;6.781066179;-6.084506929;0.078705393;3.595085641;3.370381209;-1.927759208;-1.761769976;-0.674882689;-6.919416853;-3.127728937;-4.411360327;0.891544977
ACC0240;V;23.1264882;-2.877261019;14.49513127;4.722143175;13.54289813;-17.13917707;3.674859154;-5.682849512;7.14721372;2.46240625;-6.535575653;4.949808343;7.418773317;-5.350264318;0.769734526;3.714859654;2.923595304;-2.078169203;-1.672362943;-0.111620343;-7.500338746;-2.104357363;-5.098867805;1.187504873
ACC0241;D;22.63894464;-3.525913594;13.3099009;5.498421931;12.79849965;-17.36129383;3.470842701;-6.70894765;7.453624775;4.214105534;-5.044780317;6.941589501;8.364841827;-5.882217945;0.473558261;4.913149901;2.035334558;-2.42127297;-1.905859139;0.210745915;-7.013293628;-2.847289568;-4.262547462;0.726640503
ACC0241;V;22.88030832;-3.355693596;13.68167973;5.594359747;12.77242175;-17.43084751;3.37528456;-6.788800239;7.317104204;4.256143917;-5.230712751;6.587082819;8.221462298;-5.547022493;0.469173558;4.503736549;2.623152806;-2.218633415;-2.080799153;-0.202961737;-6.94171942;-3.032585677;-4.251179567;0.501660643
ACC0242;D;15.29231077;10.77317158;7.65859884;-7.520264573;16.44053291;-7.647928321;-1.645314762;15.97693814;3.497704547;-7.217761889;-9.10980155;-7.113918386;-9.921210371;-0.640445527;14.29224866;1.019850184;6.137071745;-1.330871015;4.324692917;2.47578585;-6.268255315;1.011480167;1.42135798;2.616037697
ACC0242;V;17.46885468;8.771108352;7.276801903;-9.85093135;17.16871748;-2.532335538;-2.320169684;16.99163369;4.401979674;-8.276619809;-5.305633302;-6.358772386;-10.71809128;1.121597964;8.728999544;-1.203047361;7.846759145;1.635137277;2.772680558;-1.422121286;-3.180004198;0.37097999;2.224981109;1.452465445
ACC0243;D;15.85425813;9.152579963;8.748463631;-7.814945898;16.89109005;-5.68403308;-1.405965175;16.76655109;3.721775626;-9.141270258;-8.734062967;-7.944521529;-10.21831989;1.345723372;10.52184429;-1.434362192;7.456930794;1.192230835;4.015680935;0.038987683;-4.475084353;2.048886262;2.484362956;2.964569787
ACC0243;V;18.28789414;7.793425099;8.644346645;-8.966200326;17.86906673;-3.122860222;-2.074171083;16.46241651;5.062989751;-9.208120988;-5.145498732;-7.031149014;-10.05949694;0.85682475;5.703326962;-2.622216697;6.830045422;1.676712218;2.802843238;-1.16434367;-2.367554342;1.610620237;2.572962172;1.875604053
ACC0244;D;17.51792517;6.878642593;10.88578469;-7.10201424;17.79274126;-8.641402045;-0.3518055;16.47197396;5.055571865;-11.05864968;-9.513760742;-6.032924432;-9.345589961;1.525445196;6.521172827;-2.063076469;3.999225318;0.823074552;4.974158251;1.711675229;-4.680990947;2.629785397;2.339874631;1.454732099
ACC0244;V;21.80070595;4.701863182;11.31489535;-6.652697008;18.66142341;-7.583954287;-0.448417348;13.317642;5.931151252;-8.83602792;-6.668410018;-4.651438979;-7.210008183;-0.399476621;1.506255395;-3.388353154;4.004745662;-0.606002846;2.852894122;-0.476576169;-3.413947608;1.604319578;0.732320755;0.576083227
ACC0245;D;15.15074128;8.173737031;6.975856576;-9.324681586;16.67313765;-3.844380162;-1.874383466;19.10097918;4.668134016;-10.99485565;-7.575397703;-7.458315099;-11.52370355;2.337856006;8.724966563;-0.713826209;6.964716242;2.794451085;4.659635712;0.098681045;-3.020704134;0.371061671;4.328257807;1.879846618
ACC0245;V;18.21720434;5.722014914;7.650300497;-9.467437363;16.83161305;-2.534479188;-2.354827145;17.98805315;5.257639774;-10.87383873;-5.989389436;-6.931072152;-10.34976136;2.507842144;3.113915508;-2.329994076;6.238825316;3.15143841;3.30583484;-1.307977092;-2.278274076;0.712342277;3.572454962;0.370040745
ACC0246;D;11.88351296;9.242175824;22.43775625;-5.535141132;15.56419821;7.742883585;1.37640506;-5.785586626;-6.690726194;-4.244054879;4.314813933;-10.80285282;-3.174516587;5.161864378;3.248786685;-0.774213363;7.578267769;-5.393543648;-7.784396954;-6.75523657;1.919314323;4.050568774;1.920093203;2.300861444
ACC0246;V;13.50317287;9.895031652;22.32134254;-5.217492396;15.87056115;6.455002897;1.446129991;-5.829518247;-5.356174603;-4.73120304;5.157715667;-10.12803802;-3.57110342;3.107647279;3.302607489;-0.997274793;6.721152673;-5.637489025;-6.637947445;-7.818836564;1.9026532;3.995868342;2.239468694;2.013124338
ACC0247;D;10.34679959;8.758756366;23.93541307;-4.602136306;12.90980389;8.836196546;1.236792688;-6.764040143;-7.654138416;-2.800527219;5.058025029;-10.39968988;-2.99039705;6.464108317;2.892233439;-0.85842237;8.383301111;-5.453601031;-9.0227433;-6.348189834;1.246063384;4.330013656;1.818970751;1.481326267
ACC0247;V;11.30405861;10.33709357;23.40788336;-5.215026911;13.57383799;8.078922445;1.91884517;-6.865363864;-6.641868479;-3.246767894;6.218372221;-10.32175585;-3.047131616;4.73062118;3.515094886;-1.149136307;7.893309142;-5.109599837;-8.249711116;-7.221162537;1.624972113;5.197619931;2.213789855;1.554510441
ACC0248;D;5.351196945;20.3520055;10.41803013;-10.92980024;11.21716532;2.267389574;3.151673473;7.934259607;0.872516348;-7.701835061;0.592497442;-11.05433251;-8.178728569;-0.794701478;18.06763656;3.070105792;3.640708736;1.735831933;2.725552727;-1.5937545;2.353298809;4.857423419;4.39616456;4.025535419
ACC0248;V;11.82938256;16.06902899;6.255285892;-9.462454424;18.12696645;5.265734628;-3.209596627;14.81228186;1.172883334;-7.252825689;-1.517254858;-8.112086599;-9.74457115;-0.523015111;13.37116093;0.363019184;7.938691017;2.489849116;5.053569213;-3.956327932;0.212406352;-1.497314452;3.487050573;3.556487637
ACC0249;D;3.415861024;20.89727044;4.997335435;-10.5061697;10.85924332;3.299111045;1.055165231;10.88619741;0.890656219;-7.721853897;-2.932163858;-9.163714518;-8.715569545;-0.347216865;19.1791909;3.102082619;6.876599525;4.866230336;3.527668589;-1.558492243;3.516735538;1.255138375;3.157354096;3.531666835
ACC0249;V;10.5046159;15.62766311;3.814813334;-9.627239921;17.31017401;8.281446289;-4.08243283;14.8072271;0.338899188;-6.97368598;-2.4109936;-7.87592803;-9.844529914;0.634586826;12.98699386;0.831780197;9.352211385;3.969459302;3.955313523;-4.77039607;1.024998879;-2.901970053;2.723203382;3.669607409
ACC0250;D;7.253429181;19.2990736;6.498372749;-7.081625786;12.06962317;-0.084707947;0.574396605;12.19828877;0.316228963;-7.106442043;-3.568386526;-10.70324367;-10.69899268;-2.285013258;19.96267512;3.226660399;6.679985441;1.494781789;5.532378094;-2.166345811;-0.217242601;1.402408087;5.325287743;4.421246259
ACC0250;V;13.50262363;13.2532157;3.696429682;-6.523993585;16.88881311;1.004532839;-3.618043096;18.10264451;2.030362257;-6.687069064;-5.33047479;-9.098155545;-10.47681445;-0.919398867;13.50760882;-0.214368504;9.810723602;2.489594716;5.454184183;-2.569325315;-2.425441418;-2.104975566;2.745053231;3.614218653
ACC0251;D;13.41809632;9.622182375;22.12962537;-4.891525988;14.46513108;8.633634052;0.717797931;-3.47204275;-8.734891408;-5.333379092;4.305888429;-7.835955341;-3.882096032;4.073747439;1.579899853;-3.40107873;6.336592068;-4.38342123;-5.778150549;-5.113516787;2.731714592;5.256475689;0.972991401;1.652817826
ACC0251;V;19.26758409;4.590587822;18.378473;-2.98427998;15.83110873;6.982415493;-1.025729212;-5.853588657;-5.140614814;-2.40771139;5.425858217;-5.069029795;-3.213697821;-2.148589679;-3.84335331;-4.021127958;3.672377014;-4.270034312;-4.372804263;-7.130654728;3.699155659;-1.059650211;2.299981181;0.310522943
ACC0252;D;11.71014206;11.08257363;22.02706601;-6.342505879;14.96794985;8.065406867;1.179857463;-1.906907837;-7.228722535;-5.395234746;4.109431993;-9.303203255;-3.908693499;4.875149618;3.228679855;-2.957170483;6.383801485;-4.382442394;-5.890084814;-4.789910991;2.557765366;6.482620114;1.416007397;2.862939444
ACC0252;V;17.30630224;8.391304335;20.58156801;-4.001944945;16.55275052;6.105859653;-0.550136156;-5.069386047;-4.64339457;-3.848532114;6.00673312;-6.909147497;-3.964874774;-1.00652598;-0.934726645;-3.495083877;4.271693881;-5.362913459;-5.192032018;-7.020940539;3.277625592;2.35156387;2.16108164;1.656363764
ACC0253;D;11.6147308;11.05454969;18.03304314;-7.755927666;16.10389447;2.545013802;3.415049673;2.844335253;-2.100918314;-7.628567067;0.285510118;-10.22833371;-6.728883816;4.731314853;6.690469581;-0.536566813;6.121495027;-2.470862426;-3.811975411;-4.270078739;1.751867417;8.317210977;4.583659396;4.853469829
ACC0253;V;13.52836459;10.10323247;14.3392194;-8.242040956;17.90948689;-3.694252543;1.946299853;8.458324401;0.361692126;-9.525548113;-5.503538108;-9.123662615;-8.234336835;2.656148106;9.276221766;-0.883775765;7.034285785;-1.925012888;0.181577794;-2.748741244;-1.111826576;5.417100383;3.577052574;5.088929456
ACC0254;D;7.460100399;10.68911803;20.99873312;-6.850181566;11.15780649;3.284412828;4.974054595;3.022216754;-3.810162244;-6.170840484;1.619416175;-10.93236368;-4.753067986;6.379255613;5.504644665;0.809914402;5.282435047;-2.978862676;-4.150860002;-1.697066703;2.097107113;9.395231532;4.667844844;4.740886928
ACC0254;V;11.6338246;11.30604822;15.50123246;-7.302360996;16.36433178;-1.367820874;3.140896088;7.787031712;-0.608521145;-10.67772698;-2.940126641;-9.865886421;-8.185829461;3.752805611;7.134141275;-0.20360262;5.850273496;-0.64818875;-0.812826154;-2.873657483;1.161373195;7.382554037;5.336270289;5.522048511
ACC0255;V;17.13712342;8.677054633;17.72797284;-4.746742482;18.25727842;-2.202600749;2.583821729;1.172871726;0.547888306;-7.683171107;-2.001959703;-8.953706784;-5.083349697;0.179630253;2.172133437;-1.701992169;5.379665251;-3.269328052;-3.214615147;-5.091275561;0.221849866;5.006507082;2.816318603;3.918784625
ACC0256;D;8.625997695;11.85989017;19.87533353;-5.167437577;10.70377689;1.363258159;4.797175659;1.05108353;-1.714057886;-6.78180734;1.076547764;-11.38186127;-5.47569439;4.068289232;6.651220058;2.01933314;4.673675517;-3.418797166;-3.921316094;-2.757312993;1.921736357;8.730394741;4.540534146;4.681976663
ACC0256;V;13.57532946;11.22608949;16.43214909;-6.427118549;16.79744876;-2.141358403;2.417583447;6.715851157;-0.483313083;-9.857756238;-3.305735502;-10.06440488;-8.451177161;2.976333703;6.974576879;-0.450520331;6.177933178;-1.62161928;-0.955393646;-3.004855141;0.28923925;7.160323811;4.681196084;4.862659072
ACC0257;D;9.667382696;9.152536084;20.85874431;-2.151939372;11.56385056;-1.446011915;4.104516721;1.090061308;-1.094791711;-6.553412515;0.991028984;-10.66690855;-6.131674185;3.822050111;5.104261201;3.610653183;4.687528724;-3.427359779;-4.915186669;-2.120585474;-0.015670574;7.742543722;4.663573465;3.842267623
ACC0257;V;12.06550614;10.82473821;18.78133235;-3.986157104;14.58625021;-1.313609083;3.650688572;1.912234413;-0.406249407;-7.937890794;0.057132319;-10.33667394;-6.245250972;3.105614765;6.616337158;2.001217568;5.551968019;-2.32876824;-3.812171857;-4.090990416;0.237393467;7.786603054;4.707151107;4.768898609
ACC0258;D;9.855264949;10.88161524;20.59394848;-4.658288617;12.59369822;1.962107707;4.264576794;0.218661604;-1.469915696;-5.766765888;2.600761781;-11.49793221;-4.916833444;3.887049377;6.051459124;2.648161506;3.835645216;-3.268974522;-4.912118179;-2.307923452;0.608907512;8.044706028;5.042234645;4.424086206
ACC0258;V;12.45832616;12.80182164;17.95470729;-7.578634299;15.54806872;0.369671721;3.596583198;2.494644149;-0.662450593;-8.093213637;0.929399663;-10.01162003;-6.318089888;2.622018477;7.494668023;0.484000928;5.926899519;-1.549126091;-3.281108893;-4.486626779;1.047964137;7.238133066;4.768274893;4.973459344
ACC0259;D;10.07396363;12.56020904;20.51924073;-5.679880017;12.79472104;2.219488978;4.426924;2.295956156;-2.318395378;-6.998036065;2.219422146;-11.0840533;-5.217654703;1.945751337;6.648081438;1.57556492;2.457838039;-3.101429928;-3.266243618;-1.621864862;0.723610816;8.785490936;4.555480592;4.223269925
ACC0259;V;13.59619391;13.17752431;16.58822667;-5.954938881;15.6579543;0.236312748;2.641818153;3.14479777;-0.105011488;-7.107337258;-0.418567402;-10.41623297;-6.089157122;0.362858428;8.549486341;0.497277644;5.137446308;-1.844216237;-2.076618441;-4.010242124;0.617970863;6.120877903;4.186686704;5.178046459
ACC0260;D;0.216453822;18.65479746;-14.99806382;2.386845432;-9.742004702;-14.75221067;5.051476109;-5.097530224;-17.10729599;3.344380772;-16.94458617;-10.35874161;-0.392340086;-0.010639601;-6.674936111;-5.243368712;-0.948457881;8.161550485;-4.28142199;-4.032633479;0.359557537;-6.611115527;1.066503941;-0.711397336
ACC0260;V;3.748430368;18.86719647;-23.4822773;-4.548893168;0.76863116;0.094324018;-9.776207626;1.917545994;-5.862359467;11.50173811;-4.032280341;-4.385632721;1.211158272;-7.061060331;-0.812726059;-7.092270592;11.52942158;2.153245821;2.293928511;-2.547442119;0.581845557;-4.434239546;-0.805597583;4.274975483
