id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16
ACC0002;D;-11.78175284;-3.062671335;14.82913184;-11.76224048;7.008694491;1.533482203;3.504416646;-2.654176949;4.286970589;-5.680741287;-4.018790496;7.973452711;-0.694821816;-3.006804525;2.083683608;-0.155387912;-1.304518285
ACC0002;V;12.23358437;-19.51419233;22.40708365;-4.907032334;9.84570893;-2.528941801;-7.821715724;0.784447387;0.143969825;0.643445723;-0.854527296;-4.385604526;1.619599244;-4.161413218;-0.392272229;2.504705047;4.173770447
ACC0005;D;-17.57423752;-1.142177683;8.41884037;1.806280458;-5.51708827;-4.211730461;-6.140898405;-1.028093539;1.574957989;-1.063817993;-5.794121555;6.005627998;-0.418874921;-0.202707055;0.586267683;-0.089921287;0.068266666
ACC0005;V;3.468778883;-14.33361309;25.90862973;-5.866028701;13.94012811;-3.913202405;-1.810977395;-1.110125347;5.903619293;-0.961876576;-5.48283623;2.480532577;4.496839694;-3.301870069;1.361474124;-0.166188038;0.143585429
ACC0006;D;-15.74173043;-1.494115401;13.62291394;1.368402267;-2.11779637;-6.199729035;-10.47352713;-2.704576797;2.218080637;1.899803139;-4.104569707;7.328209548;1.816903119;0.37197017;-0.737985918;-0.716440456;-0.060534537
ACC0006;V;1.956030089;-14.99284511;27.62815648;-5.36168781;10.53412232;-6.671262652;-2.967112574;0.044454001;6.28594392;-0.444907342;-5.206739895;3.774928099;3.466942694;-2.033228981;-0.635360441;0.179163757;0.714131653
ACC0017;D;-12.2807859;-4.199967354;22.66930267;-1.706331665;-7.433112657;-3.184119648;-9.126857867;-0.602376064;2.365804886;-2.938313958;0.7798992;6.770797984;-5.325680583;3.97594627;-0.303302625;-1.718154796;-1.776934099
ACC0017;V;15.95092016;-9.366791866;44.08806422;-9.333933091;-2.057048053;-1.211598058;-0.502768819;3.268328563;-2.75659974;1.805431181;14.71640297;-9.557423766;-5.564030242;9.92485304;3.223753486;-1.610822885;0.001105531
ACC0019;D;-14.8681736;0.732819811;20.70468972;3.263960903;-7.92126257;-1.522625809;-4.157599172;-1.192394954;2.143888974;-2.500497054;3.641806469;0.991272483;-4.92683044;3.138043343;-4.841987781;0.088973186;-0.930039238
ACC0019;V;2.630588955;-7.285522502;36.08025676;4.264607528;-7.238842056;-1.724826371;-1.48148341;6.182204307;0.609783128;-2.584044061;12.58806615;-3.83629019;-6.930537096;5.791970723;-4.978722469;2.472149354;0.207222132
ACC0025;D;-14.32041112;-0.164819654;25.35848809;-2.060594621;-5.544264071;-1.736266545;-6.953383481;-2.763262928;2.959244628;-3.284148115;4.105387586;5.547790904;-5.715340504;4.972942553;-3.19896705;-1.783886501;-2.600355037
ACC0025;V;6.168342891;-8.196635471;37.97569228;-9.122437404;-4.313246887;-2.867798538;-1.272385572;3.149662213;-0.75265403;2.453014571;10.12043168;-3.951550146;-7.290655554;10.11391865;-0.133139452;-1.635179676;-0.523958809
ACC0027;D;-3.738338412;-3.35403625;32.22610313;5.882606528;-4.87059634;-1.105054645;-1.21371931;4.252509418;1.87589564;-1.006687831;10.09512741;-5.583302978;-5.407503836;5.542043783;-6.715764066;1.112847049;-1.612185471
ACC0027;V;11.00200917;-7.32266086;35.0453468;14.35468215;-4.055221701;-3.384518343;0.043311646;10.64841776;-3.237983277;5.528577549;13.4010356;-12.69902181;-2.86685238;4.280267627;-7.405038582;3.157954331;0.519997389
ACC0028;D;-22.27963148;9.551323755;3.548316606;3.019492982;-6.892645452;-1.061302076;-4.443955781;-5.586998706;-0.197039344;-0.037872098;1.275687757;2.111909011;-1.459538397;1.509333461;-0.966569227;-0.416751454;0.660663557
ACC0028;V;2.196850197;-9.651670898;29.43691471;0.606602274;3.003754111;-6.590935962;-9.310466269;4.511671261;-1.382437898;1.925668448;5.601087552;-4.252880124;-0.931511195;3.66165793;-1.190829486;1.284324824;-0.88534132
ACC0031;D;-9.676202808;-3.245472121;28.56429496;-0.335164721;-4.933535202;-4.207147975;-5.974518862;-0.265824766;2.950033653;-2.804710645;4.498572672;1.247451004;-4.50618718;5.94286557;-4.048280698;-0.116887904;-1.875978901
ACC0031;V;8.749513134;-9.166812403;39.31838032;2.056231971;-2.969317724;-6.567442665;-3.086426049;5.658898121;-3.082603603;2.298809254;10.12817179;-10.82054951;-2.714583025;8.825665886;-1.905220842;1.942603123;-0.033962283
ACC0036;D;-16.85825385;2.56328652;17.603209;-1.818837374;-7.560672486;-1.12562881;-4.356646671;-4.620077613;2.389511478;-2.906396501;1.110469423;4.449991555;-4.637332369;3.443594162;-1.365363681;-1.321052088;-0.483903054
ACC0036;V;-9.601107402;-4.547730015;27.18016311;-1.998837434;-6.491883812;-2.941262675;-4.07259748;-0.134782546;3.423926288;-4.972406839;1.072243677;2.70232028;-5.851042699;3.922129794;-2.973901163;-0.124870439;-0.927265311
ACC0037;D;-17.56972031;3.493161199;18.92618094;1.929574718;-7.001033726;-1.401057755;-5.035039822;-3.982870079;2.449218487;-1.718320533;2.986281041;2.565171875;-3.988554238;2.870276795;-5.069206442;-0.857752835;-0.946493376
ACC0037;V;-7.898956777;-3.390339105;29.15374009;1.352246102;-6.385639143;-2.761225681;-4.063283278;0.474704136;2.344433912;-1.806217019;4.71591514;-1.647140969;-5.266239274;4.72006605;-4.098426197;-0.625915276;-1.347318908
ACC0048;D;-20.38808381;5.213077362;9.433102932;1.363637807;-6.326921544;-2.505568981;-10.44498039;-5.491037219;0.349224477;1.765241954;0.758315176;6.234226372;-1.164718283;1.591360408;-0.355355499;-1.31628308;-0.05332101
ACC0048;V;-17.16912006;-1.548275623;9.402632597;-0.440825843;-6.631317143;-3.367658342;-13.74617535;-1.877856942;-0.477978902;2.751833245;-2.000214938;7.953596387;-2.375535223;0.579393159;0.77260849;-2.022080226;-0.144013744
ACC0049;D;-23.81862195;11.97210955;3.123570922;4.584186734;-6.085092293;-0.925509172;-6.935930212;-7.320210478;-0.022583591;3.626628597;2.465284447;2.136012609;0.363746992;1.896098078;-2.90649104;-0.097231307;0.786229682
ACC0049;V;-20.07770509;4.041637809;10.16209988;4.197689457;-11.50269045;-2.78661918;-7.499499014;-3.47256147;0.998651652;-0.136739061;-0.937817545;4.321484437;-3.087397156;2.451953293;-3.178932638;-0.602494947;0.281085573
ACC0050;D;-23.4829612;9.46008256;4.906411889;4.088667418;-7.435136062;-1.006161961;-7.594058473;-6.230791643;0.018984333;2.749746705;1.659124156;2.607286478;-0.878772538;0.959834787;-3.228130435;-0.133464887;0.685527387
ACC0050;V;-18.81027984;0.983957196;8.13802133;5.462842244;-12.83635364;-2.901300919;-7.565233087;-0.925735475;0.257399472;0.648450752;-1.645824819;2.680989041;-3.72543157;0.368862312;-2.82358338;0.203472826;0.225860797
ACC0060;D;-23.59113927;11.42429967;2.54361559;4.296682307;-6.861735814;-0.649179944;-7.010781929;-6.839997369;-0.909170054;3.200542325;2.81790484;2.698793316;-0.611686189;2.074069136;-1.133115951;-0.388178901;0.173814878
ACC0060;V;-1.859997358;-7.567412099;32.50557851;-1.374499;-6.783027999;-4.120256495;-5.680506647;3.916129187;1.032618157;-2.527986674;8.408685275;-0.44759315;-7.378313428;7.373757992;-2.748455413;0.38408746;-1.846004949
ACC0062;D;-14.19474907;-0.468633669;20.92021668;-1.076132665;-7.411646101;-2.80104579;-3.531065703;-2.63056354;3.219034369;-4.470086674;1.423226966;5.113446917;-5.008336379;4.583731458;-2.81610107;-0.231302568;-0.742640235
ACC0062;V;4.194354121;-8.767570198;35.85124146;0.905812123;-5.72149559;-2.653987944;-0.855525171;4.793987043;0.603936115;-3.199842598;9.777808246;-3.846706358;-5.87737394;6.28360713;-2.28187377;1.846612799;0.121302698
ACC0063;D;-14.19187339;0.137495024;23.31588927;-6.84618125;-5.059023099;-1.679013263;-0.177584808;-4.96822808;5.277794056;-5.705120606;0.170334366;9.325139993;-5.705749833;4.993096226;-2.112106553;-1.948262593;-2.223058986
ACC0063;V;-13.29756844;-1.159549733;24.39775785;-3.293797913;-7.188501746;-2.47081971;-3.240396848;-2.638539969;4.0687407;-5.108392001;1.455529649;6.115573393;-6.170347874;4.894154746;-3.434001959;-0.929731669;-1.717192747
ACC0066;D;-23.85159753;11.56839513;5.567091384;4.292414502;-7.121189485;-0.555510335;-3.382808093;-7.123408587;1.039359298;1.236585175;2.100842507;1.558961961;-1.480707847;1.78431555;-5.379208579;-0.778006382;0.668536697
ACC0066;V;-18.13059471;1.84064307;14.68080403;5.165956766;-11.23222886;-2.129223786;-2.341060412;-2.046341307;2.700428404;-2.233981856;-1.034559131;1.907175365;-4.336028683;1.18135303;-5.94062721;0.445281623;0.387073093
ACC0071;D;-16.80362236;-0.398373224;10.31497897;2.643999632;-5.90112887;-3.945392789;-11.96277403;-1.41511452;0.338834212;0.250428576;-0.451921127;7.644389826;-1.221343925;1.844191846;2.544602784;-1.24017802;-1.840206334
ACC0071;V;10.99489146;-12.67706809;37.75606553;-6.823663876;1.930547054;-4.245761042;-8.258154567;2.49075037;-1.124387281;-0.23522366;9.809979342;-5.073214359;-3.799130392;8.955623642;3.801279021;-2.417829029;-1.060682589
ACC0074;D;-22.17416294;9.172770718;11.38195721;2.416895914;-8.0071258;-0.573014542;-5.75052862;-7.29265823;1.415398903;-0.006916169;3.229925759;3.591897301;-3.041799286;3.837337828;-3.422134634;-1.189830949;-0.900065167
ACC0074;V;-0.828684297;-5.665299934;33.70600756;3.452371167;-6.757778569;-4.070685521;-4.735272388;4.054847917;-0.709229401;-0.49914363;8.724503897;-4.960178399;-5.480405728;7.368155116;-3.863649461;1.168668004;-1.590256673
ACC0077;D;-20.22505988;3.692160509;14.12702032;3.40335646;-10.08414852;-2.63386408;-10.25665121;-4.215373478;1.074577522;0.953807553;0.732771387;5.906668917;-3.119874608;1.614354789;-3.354498769;-0.97057288;-0.284338714
ACC0077;V;-2.254276495;-8.27748727;32.98585279;1.105509676;-8.36697392;-4.945057311;-7.995839226;3.691610702;0.392485056;-0.387485661;6.584376916;-1.542284591;-6.081427697;5.94454565;-4.375477287;0.878359899;-0.724796516
ACC0079;D;-8.471986174;-3.957011261;28.68795201;1.436709314;-8.521943331;-1.448314596;-3.448636678;0.171076478;3.36860821;-3.583823588;3.652134853;0.917441755;-5.903015113;3.01417576;-4.438782203;0.132304296;-0.537994024
ACC0079;V;8.751867223;-9.485195579;39.06622294;1.902483294;-8.543767149;-1.85955612;2.735989865;5.793957173;-0.065655777;-0.521512305;10.84405736;-8.472071165;-5.06360799;5.93595313;-3.082304054;2.488187676;1.273856826
ACC0081;D;-23.79375371;14.84339996;-1.973540897;3.477116463;-2.449474751;1.812207757;-5.576400836;-8.047873121;-0.975433291;5.209691356;4.846312554;0.822417229;0.810214738;1.668314394;-0.704976545;-0.372879878;0.222943887
ACC0081;V;-22.83868458;10.04162706;1.45696497;6.175304407;-5.386396799;0.047376014;-7.144707716;-5.78617686;-0.1599626;3.21022207;1.99032446;1.393141603;-0.125443478;0.885533646;-1.858896329;-0.363631041;-0.568694113
ACC0083;D;-20.2274328;5.796500047;9.036653108;4.657669406;-7.103168092;-2.567808032;-8.224003583;-4.517009816;0.54403969;1.717935725;1.062984444;2.299283816;-1.406902341;1.567686272;-2.208153818;-0.471210057;-0.564549334
ACC0083;V;-3.340661915;-10.68357848;20.4442578;13.86909432;-3.128992161;-6.290889309;-10.42284689;4.303216723;1.452579561;4.636074284;-3.666000156;-2.135938204;1.658316444;-0.453163869;-2.710623896;2.70845021;-1.528662395
ACC0084;D;-24.04626598;15.48814626;-2.418068464;5.238912503;-1.484301975;1.773854801;-4.33137557;-7.492335822;-0.619270902;5.763201649;5.593569677;-0.828598883;1.544405996;-0.500923926;-3.845267567;0.844708533;1.370174228
ACC0084;V;-24.19609185;13.31251844;-0.536731708;6.215721267;-3.204222464;-0.020815588;-6.734424693;-6.762999297;-0.767026011;5.639872889;4.136619358;0.485728788;1.497670336;0.534173512;-3.162439673;0.486325869;0.599244114
ACC0087;D;-4.704749663;-7.697343051;33.23865166;-1.779004196;-4.00084551;-2.762608245;-4.511366681;0.626755998;3.232378078;-3.082502711;3.505099098;1.428165538;-5.337427854;4.404519258;-3.154607073;0.024511765;-1.321454846
ACC0087;V;24.57143645;-7.892778485;44.77557387;-22.5968286;2.839065612;-4.252919809;17.74889946;0.317165019;-0.308202455;13.71500433;0.013448414;-21.8826278;3.456813088;0.796698942;10.23438619;-0.35604979;-3.841297737
ACC0088;D;-3.798290178;-13.78471752;-8.684769538;-17.38425281;-1.025820683;-5.258509736;5.812027602;6.872681875;-2.105802458;-1.589983016;-5.592173576;7.66409621;-3.482413757;4.965653359;1.776547859;4.108442228;3.671775261
ACC0088;V;9.763958361;-19.64695942;-0.877912358;-30.47696427;2.536962537;-6.926188613;7.117902039;-0.062717145;1.45487049;8.89356143;-10.85161428;7.445075913;-1.769970906;-1.231349333;-0.136907114;5.996436474;9.884208127
ACC0091;D;5.061621281;-10.60834183;-13.46468808;-27.13897596;-5.168259063;-5.522239537;23.93078656;6.071952716;-0.021901776;1.470760942;-6.78987437;4.778897317;-5.914385367;10.5302701;-1.665007933;7.078548597;7.773470758
ACC0091;V;17.58009251;-20.8630262;-4.366320471;-31.7187872;-1.038107227;-13.18877139;4.279172834;-4.395467015;0.75053857;19.13604069;-11.73805159;1.635420128;0.990509774;-2.780961234;-2.773354244;7.315015675;9.827779861
ACC0092;D;-20.54240355;7.429015576;-6.029446016;2.790021314;-5.811678033;-0.814484065;-1.325489345;-2.104997216;-1.693838162;-0.161673593;-0.532469681;-1.173967906;-0.880437007;1.630043112;3.89809355;-0.397248792;-0.156819613
ACC0092;V;-6.662199883;-11.68739869;-4.103981946;-1.938488585;-11.38676073;-2.420724718;3.181386059;7.575194568;-1.010128536;-4.885750656;-5.172427604;-0.372029541;-5.2228243;0.234515772;3.374043969;1.562230163;1.893483948
ACC0095;D;-10.37258804;-8.239425905;5.439962639;-4.468418355;-7.329821884;-4.874808742;-0.022796963;3.307085494;0.221797173;-5.469384081;-5.230191453;5.47293474;-2.705549151;4.211817164;4.466658243;1.066945307;1.22049545
ACC0095;V;31.6567338;-22.30551781;3.639708905;-12.50595015;-14.33468436;-7.866354226;8.30959575;-7.626932991;-2.715422166;8.293884781;-1.850727562;-7.157167416;4.48227351;-4.920727515;-4.027601136;7.800786007;7.184180854
ACC0096;D;-14.0325252;-0.216128869;-4.44365619;-5.488944528;7.657985951;-3.235716213;-9.646505662;1.937384751;-2.742661665;3.028541494;1.493571536;7.28377539;4.538520638;1.573769502;4.572147142;-1.12933755;-0.052170053
ACC0096;V;-10.90486326;-4.427026567;2.27806304;-4.055611008;5.253819043;-7.645221443;-10.92464566;1.030635109;-0.317275284;1.665214384;-3.252071882;7.52971402;4.123515984;1.118858142;3.634604313;-1.074576658;0.292161594
ACC0098;D;5.761174027;-17.52071158;-0.567325363;-2.78125983;12.48548254;-15.97271486;-16.6777308;3.856634807;0.048914043;8.378125799;-4.283769683;6.59946275;7.932393365;1.474894614;-3.309170568;-1.321104867;2.843525511
ACC0098;V;15.17831176;-18.84684788;0.380862299;1.953962168;18.13145544;-16.00640512;-14.93690053;1.152987996;2.079326446;8.821890836;-4.858944367;2.950186546;9.339281065;-0.218753358;-4.580787488;-1.754096045;4.708944484
ACC0101;D;-20.7301934;11.21027217;-4.264400338;0.074542062;2.206076501;0.440970791;-2.307387958;-5.12543283;-0.816126774;1.599134029;1.513278205;1.65978832;2.806027923;0.89855644;3.62634631;-1.086742005;-0.07293593
ACC0101;V;-16.49379931;1.133467273;-2.100905009;-0.040366713;2.678947331;-3.696835063;-5.245558905;-0.598041822;-0.232553848;0.285062821;-3.620873156;5.065984997;3.669130675;1.159290818;4.374623285;-1.126583177;-0.612568738
ACC0102;D;-21.35084491;9.443478025;-3.65001229;3.144770435;-0.161826053;-1.11213425;-2.889557044;-3.468684893;-0.545015612;2.555201676;-0.270904051;-0.079615233;2.564601522;-0.798492418;-0.025707794;-0.559882846;0.473340719
ACC0102;V;-8.460888333;-7.970621285;9.457400691;2.516028023;4.312465245;-6.459526109;-11.68928387;1.603234782;1.922068559;4.085031507;-5.964633527;5.353695509;3.798322861;-3.12352661;-0.438994898;-0.866292502;1.163395872
ACC0112;D;-17.71760984;6.508878701;-6.116010685;-1.346904101;2.800394167;-2.45466457;-3.826160341;-1.818386311;-2.127498812;0.684277014;0.438592114;1.941752845;2.967999189;2.086780382;5.144953239;-0.125329581;0.223620815
ACC0112;V;-8.751983481;-8.108978027;-6.669785376;3.14668278;3.659426874;-8.691537318;-9.331853714;5.505264954;-0.943288519;2.952904187;-4.971400308;2.522201134;5.398788933;0.408925252;2.265099313;-0.843542663;-0.61914578
ACC0115;D;-17.05964954;3.949984022;-9.326726122;-0.081622286;0.318303037;-4.497349599;-4.177066078;1.266110298;-3.466926175;1.895865845;0.462400015;0.056626481;2.361333029;2.35021847;3.509460055;0.150947697;0.314725323
ACC0115;V;-10.93369897;-5.194459039;-10.01553795;0.022813735;5.321821951;-9.328721076;-9.587159924;6.245159902;-3.176207618;5.315302231;-1.827839413;2.460949389;5.545721285;2.088904106;-0.059071556;-0.318708762;-0.614772415
ACC0117;D;-7.739866064;-8.07201245;-2.662445049;5.926649814;6.515434822;-10.76751492;-16.48448534;5.452011056;-0.365055238;9.985509834;-4.943973623;3.247029539;6.171070185;-4.39715058;-3.758164411;-0.687342278;-0.272593866
ACC0117;V;5.542221051;-15.87295661;2.527149184;6.011932978;13.15742359;-16.44245975;-19.09153602;4.152281319;2.966512217;13.91653343;-7.316165551;3.864510431;8.60285026;-5.717501319;-7.247109369;-1.705077864;1.876066902
ACC0119;D;-10.36094369;-5.801316635;-7.122755767;0.808239343;4.508298879;-5.629732092;-12.47167164;4.578528918;-1.977186314;3.659176439;-1.767069919;4.828025216;4.068416404;-0.820665113;3.490309539;-1.233297516;-0.979358435
ACC0119;V;-0.897045698;-12.31040449;0.312317029;6.944626434;11.55356463;-11.62094366;-15.87245374;5.441343622;1.565542096;8.275829375;-5.741712499;4.016703436;8.200030939;-4.388153172;-2.727350173;-0.630538201;0.953714394
ACC0128;D;-19.46931638;8.309100874;-6.059458699;-1.742456334;1.843078743;-1.066928852;-4.036994032;-2.985794955;-2.39482598;1.447663689;1.491224274;1.789584506;2.245877869;1.663985194;4.316756248;-0.685236174;0.590419147
ACC0128;V;-13.12806621;-3.653937846;1.059137118;0.732893693;0.352568611;-6.96008943;-8.166064397;1.400523388;-0.596262603;0.492654147;-4.068039589;4.168809495;2.843892826;1.348666771;3.868935099;-0.89490001;-0.087435692
ACC0129;D;-20.63030517;9.551657167;-6.314148997;0.102505135;-0.044890669;-1.134755132;-4.4734101;-3.97743121;-2.468924323;2.696325048;1.628474989;1.462956495;2.300745278;2.025225914;4.777654012;-0.632566484;0.47687245
ACC0129;V;-10.91165578;-6.524074;2.433025218;3.62525263;-2.659030815;-8.439816473;-9.017108565;2.836391498;0.301455361;0.684982477;-6.121388151;2.75562774;2.532753548;0.79608462;2.465665517;-0.120483786;0.027593519
ACC0130;D;-15.67591904;1.121983585;-0.942586848;7.212328418;-0.171484212;-7.344330261;-11.38975601;0.842082897;-0.349852561;7.2893177;-3.537261279;1.503468188;4.145419949;-3.393001963;-3.354898915;-0.12266485;0.208721727
ACC0130;V;-6.567961488;-8.325166233;6.632628229;8.226789278;6.921090499;-11.36469749;-18.38458118;4.056135092;1.350617859;11.10738673;-5.674895955;3.527976451;6.651245136;-6.366621988;-5.160737709;-0.300414878;-0.023500498
ACC0131;D;-15.80425413;0.19843132;-4.625014623;5.151037128;-1.853979921;-6.594148132;-8.726881218;0.83799383;-1.352512274;4.131174666;-3.230028965;1.963935304;3.413286614;0.727227046;2.170363321;-0.817819992;-0.174974019
ACC0131;V;-4.705914286;-11.11925913;2.70855157;6.852455887;3.18157799;-12.82145174;-17.07387196;4.130524856;0.688460445;8.615174882;-6.256873226;4.388112811;6.240037133;-2.432646543;-1.942220059;-1.175736052;0.346953471
ACC0148;D;-5.497491579;-14.91302922;-7.279170743;0.540072643;-0.900786444;2.420177881;-9.641477847;9.571396443;-2.018407495;-1.35769696;-1.679126971;1.604304842;-3.422033394;-5.085547056;2.874616944;-1.138711329;-2.072984691
ACC0148;V;0.712766488;-19.56130564;-4.04088153;-2.435716825;-0.670815654;3.829590196;-9.621655653;9.158090615;-1.425331758;-2.609442464;-2.498141165;2.010294143;-4.901526572;-7.566840719;2.445366374;-0.662803959;0.740656913
ACC0151;D;-9.483689433;-10.08020625;-5.98125518;-2.386664411;-4.2143454;4.693794814;-5.22419719;8.677338377;-2.263659049;-0.700294562;-2.03130178;1.527805323;-6.473857939;-6.943585678;1.924767388;-0.138903478;0.099797415
ACC0151;V;-4.703195703;-15.39213839;-5.729133184;0.610280691;-4.184300126;5.259475132;-7.168896783;11.17175167;-1.968720441;-1.259425323;-0.931671868;0.212389761;-7.405152968;-9.103625537;1.513857771;-0.176288002;-1.356796796
ACC0164;D;-7.030476866;-7.961320289;-5.735173998;-0.029402493;11.32185885;-0.076285749;-6.579389475;7.3586797;-0.493906999;-3.080053487;-1.855516589;1.242687182;3.170904278;-5.264742357;2.045370984;0.699615073;-0.043413643
ACC0164;V;3.551440611;-14.71479907;-10.5206443;-0.195509143;17.3451563;2.419554142;-7.238966066;10.57294662;-1.059125303;-3.510672289;2.967610087;0.042554453;2.26462294;-6.341577837;-1.686381403;-0.18372399;-0.066604327
ACC0166;D;-15.55321963;1.815662149;-8.161945787;0.910695045;4.366928952;1.903002036;0.106319761;3.523809987;-0.801819266;-1.90205517;-1.509759344;-1.489965809;1.06645529;-4.439993282;1.980727114;0.60261603;0.383717117
ACC0166;V;-4.425319691;-13.629085;-9.313900354;6.416821793;2.27834509;4.482737328;-2.67447836;11.00836911;-0.214056523;-3.728378412;-1.792629687;-2.236426298;-0.922456155;-6.45822692;0.717671792;-0.214588721;-0.91914147
ACC0168;D;-20.08923136;11.05939355;-5.684091092;-1.951835241;-0.061026218;-0.522144509;-4.249793044;-4.695978933;-2.522158022;2.05082545;3.161375395;1.753871711;1.989491721;2.719342743;5.446408702;-0.571212207;0.978330374
ACC0168;V;-18.22994655;8.404776163;-8.297879487;-0.362109984;-2.031814696;-1.560289081;-2.102733049;-2.266135061;-2.50798766;0.657146842;1.342665836;-1.084113292;0.738570722;2.013467308;5.233037065;-0.45758466;0.588416518
ACC0169;D;-20.45125436;11.61619188;-4.527233959;-0.230563618;-0.761087172;-1.159231961;-5.759840185;-5.274597815;-2.387088169;3.685404242;3.179565852;2.304587404;2.447209383;3.070798237;4.643260383;-0.62301111;0.958535576
ACC0169;V;-20.17896864;10.97257336;-6.513224678;0.673283215;-0.63165468;-1.511238347;-4.1782598;-3.518469303;-3.0053099;2.975858089;2.746142865;-0.152435713;2.035945569;2.486760189;3.61710714;0.069689349;1.015582559
ACC0170;D;-19.50508986;8.379557956;-6.984568789;3.741241663;-4.568720596;-3.263823086;-4.069367584;-2.350473641;-2.606111111;3.375284993;0.668080414;-1.4887127;0.777274155;2.174180284;2.665604616;-0.055209607;1.228527163
ACC0170;V;-10.89496224;-8.291311403;-4.571451292;0.665699157;-4.028918741;-9.301362287;-8.381083464;5.235539537;-1.795367583;2.79138955;-5.796405986;2.612199061;1.458028444;2.143394252;2.039800393;0.155812956;0.802877081
ACC0171;D;-19.37576744;7.935143882;-7.471284093;2.320904339;-3.471399569;-2.944839884;-4.178044807;-2.362360337;-2.426126306;3.029084952;0.571266456;-1.08965284;1.182173578;1.528652237;3.570329602;-0.653647662;0.777440295
ACC0171;V;-12.95635231;-3.225240958;-4.068458881;1.548079571;-0.235760341;-7.60125225;-8.860336788;3.385686613;-1.610684515;3.69486729;-3.672184952;1.792114258;3.143634424;-0.909597374;0.996952826;-0.248600463;1.090899782
ACC0180;D;-21.91670998;14.48192876;-6.292537109;-0.721585531;-0.830180513;1.410969879;-2.471959595;-6.842648097;-2.250985767;3.616619593;3.92754746;0.434597211;1.219383639;1.819737565;3.963344054;-0.844065995;1.609188078
ACC0180;V;-21.47754717;12.39657693;-5.811994416;-0.162815941;-2.740177186;0.06670338;-1.667193495;-5.472162861;-2.156731517;1.622235734;2.910656865;-0.113405712;0.160454855;2.624556543;4.39869859;-0.938817575;0.58397989
ACC0182;D;-23.14756974;13.8336196;-2.514360672;0.206421051;-1.812892175;1.329676504;-5.149087411;-8.133980306;-1.287418354;3.747418496;3.167805027;2.798617407;1.211736383;2.419948937;2.699295345;-1.84435761;0.181144728
ACC0182;V;-21.39658105;9.234834363;2.237516572;-0.433072375;-5.354620442;-0.457578545;-2.552933022;-6.422772616;-0.018050687;-0.605403302;0.429079306;3.257604792;-1.789838996;2.57393128;2.049678306;-1.642963001;0.042799799
ACC0183;D;-22.15467866;9.155149632;-3.217799316;2.811700864;-4.881985005;-0.505508241;-3.76526715;-4.11232949;-1.558504745;1.365411902;0.276124555;-0.357520341;-0.610975055;0.911654886;2.097471159;-0.410335329;0.251733025
ACC0183;V;-20.2242842;3.961237483;-0.702938992;2.659084513;-6.16902531;-1.826069012;-2.621592659;-1.418536509;-0.384151245;-1.518615827;-3.120639137;1.738208826;-1.130797509;1.055919978;2.415735645;-0.333604985;-0.281135618
ACC0184;D;-20.7541171;13.12705745;-6.0563554;-0.88822527;1.252698913;0.716417385;-3.366377004;-5.34017696;-2.672777226;3.243388689;4.440463072;0.618667585;1.982745865;1.391186515;3.495644094;-0.091292052;1.678539048
ACC0184;V;-8.748722721;-6.240389212;10.46090344;-9.148242543;1.034997623;-5.634045278;-10.95128816;-0.163408308;-0.635719065;1.009901232;-0.735982098;7.291127625;-0.772971737;2.994352831;5.797092556;-2.290528045;-0.290914953
ACC0185;D;-22.70437205;13.7712155;-3.526136201;2.595242865;-4.604789381;-0.170124647;-3.242952102;-6.95123335;-1.864094894;2.684249768;3.160613067;-0.199303714;0.024983859;2.930121073;2.344346844;-0.744312917;1.159179734
ACC0185;V;-19.37136144;7.294033712;2.942888659;-2.817942792;-1.040973907;-1.194285112;-5.357328216;-5.025039354;-0.926334796;0.703586287;1.928036592;5.030807488;-0.054552741;2.621894843;4.124694037;-1.743323163;-0.207185851
ACC0186;D;-23.37942254;13.92395065;-2.747061785;2.349052653;-2.957533633;0.414772017;-3.665151363;-7.630948459;-1.321492618;3.484614376;3.070282242;0.604578636;0.899246529;1.44645137;1.213471405;-0.743204866;1.172059163
ACC0186;V;-13.50386103;-1.630651147;15.62921539;-7.174058759;-3.548739121;-3.758563911;-5.913330845;-3.740716003;1.450217641;-1.105559384;-0.536718309;6.872504523;-3.021614259;3.210640545;2.603184814;-1.594260063;-0.381587854
ACC0192;D;-22.43364012;13.59165661;-6.966938003;-1.278530124;1.273661248;1.696114742;1.383496698;-5.066608997;-1.798857665;1.600820599;2.848998516;-1.098494145;1.124574553;-0.043797344;2.350471023;-0.39647474;1.140828363
ACC0192;V;-15.96520216;1.052121921;-8.934310656;7.751309734;-4.024528664;-1.297261373;2.376976861;3.301202951;0.238992606;-1.400362753;-4.716403131;-4.228872377;0.650090714;0.939007107;2.010109298;-0.682369868;-1.05676059
ACC0195;D;-19.33925977;5.016113027;-9.220735865;4.347868441;-1.222635569;0.680043788;3.443576299;1.819239569;-1.119393052;-2.035991507;-2.310754252;-4.201121223;0.128091211;-0.819053898;1.300579403;-0.049083407;-0.615318027
ACC0195;V;-9.942935191;-5.378062081;-7.121967971;12.25970011;-3.248084455;-4.210398198;3.144715631;6.562002192;1.216057491;-0.768174058;-7.71882268;-4.072789829;2.952293211;1.270233978;-0.293221213;-0.405994965;-0.936133459
