;id;view;meanb;Ant;Post
120;ACC0208;V;0.42116455969676975;0.45746582817006176;0.39744736260486324
121;ACC0209;D;0.2800647293306601;0.3163302718056698;0.22626988968126474
122;ACC0209;V;0.3822112983336776;0.4820371098818064;0.3131313734073336
123;ACC0213;D;0.22716912665497518;0.21727337237820019;0.24173099783090948
124;ACC0213;V;0.2731235928947533;0.29640544679570674;0.25701748841263455
125;ACC0216;D;0.27013584877945496;0.3332264705957313;0.18334310920598465
126;ACC0216;V;0.3752373658699402;0.43980561407937346;0.32326139938132836
127;ACC0244;D;0.27832823269866414;0.28378560700083116;0.27204245200099675
128;ACC0244;V;0.3185744153552536;0.3060198715852596;0.3255914589444262
129;ACC0261;D;0.097161211;0.085879161;0.11781205651681821
130;ACC0261;V;0.22359021843287716;0.20656256554732508;0.24016271432809816
131;ACC0263;D;0.099172525;0.094217912;0.10950028456375017
132;ACC0263;V;0.22232532382360698;0.2213712209418521;0.22314731932090723
133;ACC0264;D;0.14868559874444598;0.15145075517789897;0.14143759826358074
134;ACC0264;V;0.27862430306179126;0.24476562025157508;0.31217102433278404
135;ACC0266;D;0.148909752;0.15036356547903332;0.14606730441507323
136;ACC0266;V;0.2603801057877623;0.25061112845441436;0.2721253731688022
137;ACC0267;V;0.2688088324590955;0.24823309483764083;0.28805236626034764
138;ACC0297;D;0.14753689461650385;0.15537140718778336;0.13269021289797978
139;ACC0297;V;0.16481707511083976;0.1751916583945307;0.15606910339308724
140;ACC0298;D;0.20912164059482957;0.2320579997707802;0.1594192606620113
141;ACC0298;V;0.27200441541645215;0.28939004781891464;0.2563910905196584
142;ACC02;V;0.15222518195070356;0.15788323469419074;0.14581996
143;ACC0302;D;0.23984439859404189;0.26499497623567425;0.1760766758096893
144;ACC0302;V;0.2976353460991902;0.32818929013365805;0.26983487843691667
145;ACC0320;V;0.24774400466506308;0.2976710001846109;0.21081986338854122
146;ACC0326;D;0.17575533648469005;0.18741000545261405;0.15264712052763615
147;ACC0326;V;0.2326657007201363;0.22700966995232796;0.23641640931050287
148;ACC0333;D;0.148681203;0.1545040222689349;0.13828853024550122
149;ACC0333;V;0.17295115124319815;0.1946626716356928;0.1566298940753293
150;ACC0370;D;0.20293938508568626;0.23216576126607774;0.15256045499652265
151;ACC0370;V;0.3466660274889049;0.38579543173593717;0.3196246691102158
152;ACC0373;D;0.23108389741999688;0.24326068727961137;0.21075990244244192
153;ACC0373;V;0.36499914780903103;0.37826203927898844;0.355246951
154;ACC0378;D;0.1911574176490774;0.2196970796013116;0.14065816592252356
155;ACC0378;V;0.2709515960040751;0.3376456591491751;0.21938737176411688
156;ACC0379;D;0.18778392390967008;0.21159251817465632;0.13954008957977063
157;ACC0379;V;0.2233185411533788;0.28594685007333065;0.17790833302638526
158;ACC0380;D;0.3151985580111331;0.3350901488143221;0.27782431982410316
159;ACC0380;V;0.5074910571219333;0.5536519362679322;0.47029940175150137
160;ACC0381;D;0.3257104297708495;0.35162664002616134;0.27466489242897546
161;ACC0381;V;0.459673323;0.50783046;0.4191291431519308
162;ACC0387;D;0.27683344777599755;0.2963423213733883;0.23937401647020207
163;ACC0387;V;0.38393151005420667;0.44149214610655263;0.3394549333862604
164;ACC0388;D;0.18503695083248298;0.207185331;0.13923952775604992
165;ACC0388;V;0.23502743142702368;0.24465099729516374;0.2271578674713769
166;ACC0389;D;0.30283766;0.3344265476742865;0.24325195572398334
167;ACC0389;V;0.40003206728914026;0.4020019786517374;0.3983287485855946
168;ACC0391;D;0.26329587212432126;0.2682523347270693;0.2553825050984026
169;ACC0391;V;0.45603962326005854;0.48177420719580777;0.4361876503348941
170;ACC0393;D;0.3104164013199589;0.3296084071731209;0.2708786869219588
171;ACC0393;V;0.32799046162270856;0.38754164259903556;0.2730580155174439
172;ACC0394;D;0.29273822764144686;0.31472485717386883;0.25297398914745783
173;ACC0394;V;0.4339680794826743;0.4333490994089563;0.43451303387859486
174;ACC0395;D;0.23729889482685448;0.23777491187830485;0.23647340833154523
175;ACC0395;V;0.36413032755131747;0.3564247252793861;0.3704480063221527
176;ACC0396;D;0.3397573885326775;0.3616118854130746;0.30364763311182214
177;ACC0396;V;0.39607030484097494;0.3995185244898593;0.39333178515038053
178;ACC0397;D;0.38888130136856286;0.40103196746961806;0.36545314846878474
179;ACC0397;V;0.36858941358877173;0.38888779171192517;0.352215868
180;ACC0402;D;0.2717693223923587;0.2883795230170573;0.2438279920003967
181;ACC0402;V;0.4292989328283446;0.4821638423796143;0.3812589951805638
182;ACC040;3;;;
183;ACC0403;D;0.250802156;0.2587737812062003;0.23656512937558688
184;ACC0403;V;0.40319767676809903;0.4744776610328082;0.3538168821255464
185;ACC040;4;;;
186;ACC0404;D;0.2330014795626853;0.24182052767981874;0.2159737060013735
187;ACC0407;D;0.24749262701092065;0.25500506;0.2302685112686396
188;ACC0407;V;0.27967025525183115;0.285594749;0.2749609011990299
189;ACC0408;D;0.2915984710770881;0.30844801190094234;0.26102426526314687
190;ACC0408;V;0.4062170165395801;0.5055152361872969;0.3240214843456796
191;ACC0411;D;0.41367634905638445;0.45373796328839944;0.33242690360243815
192;ACC0411;V;0.4145485902540824;0.45839831991448254;0.37448422632714634
193;ACC0416;D;0.2011850797123479;0.19984854129287696;0.2035354708242901
194;ACC0416;V;0.30377786759762043;0.3494061487981848;0.267882336
195;ACC0419;D;0.2877568236784058;0.3015644407565032;0.25817512564592626
196;ACC05;D;0.18378502760611168;0.18750483987977737;0.17753714541262827
197;AP0001;D;0.081165101;0.082209219;0.07899329
198;AP0001;V;0.1419479948370706;0.1282721489950786;0.154957488
199;AP0002;D;0.096856703;0.096946106;0.096645309
200;AP0003;D;0.11059679806241515;0.11695620077433336;0.098138485
201;AP0003;V;0.1689252868471669;0.17866426100568572;0.15858524943543423
202;AP0004;V;0.12378654309016465;0.11215328870416252;0.1366785377096189
203;AP0005;D;0.10144269584619472;0.067384312;0.15523923444976076
204;AP0005;V;0.11540955796994669;0.10961168961240565;0.12174116163325006
205;AP0006;D;0.060483989061054136;0.053263273794763276;0.075054228
206;AP0006;V;0.13184379621750808;0.1050729361203263;0.15999939176911554
207;AP0007;D;0.062339398;0.056956683;0.073621572
208;AP0007;V;0.11877165346019983;0.11322535498071967;0.1252199340837982
209;AP0008;D;0.075328601;0.038428540857864874;0.1496874356517533
210;AP0008;V;0.08206714;0.060884074;0.10694417834351473
211;AP0009;D;0.067252843;0.063194717;0.078490451
212;AP0009;V;0.14013850477311504;0.1245976767342553;0.1560801553407047
213;AP0010;D;0.087484535;0.045890277;0.16478334206462325
214;AP0010;V;0.077155738;0.07587188;0.078490274
215;AP001;1;;;
216;AP0011;D;0.095565266;0.099561421;0.085672393
217;AP0011;V;0.12298015;0.13257010270338326;0.11249474125428652
